ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
,2026-04-13,43.06,54.93,42.0,51.67,19.58,32.09,163.89,116990.32,542425.603
,2026-04-14,47.0,52.56,46.02,50.71,51.67,-0.9600000000000009,-1.86,82952.9,410228.639
,2026-04-15,53.0,59.8,51.45,51.88,50.71,1.1700000000000017,2.31,80539.39,437080.977
,2026-04-16,50.5,50.9,48.34,49.1,51.88,-2.780000000000001,-5.36,54283.36,268968.532
,2026-04-17,49.5,63.83,48.2,63.83,49.1,14.729999999999997,30.0,68414.75,367331.874
,2026-04-20,61.0,73.52,60.01,62.9,63.83,-0.9299999999999996,-1.46,72111.5,477959.458
,2026-04-21,59.88,65.97,58.14,64.82,62.9,1.9199999999999944,3.05,53692.8,329280.2
,2026-04-22,63.98,67.89,62.5,64.83,64.82,0.0100000000000051,0.02,53448.36,350138.125
,2026-04-23,63.5,66.13,59.56,60.18,64.83,-4.649999999999999,-7.17,46014.19,285440.29
,2026-04-24,60.31,62.0,56.4,56.5,60.18,-3.68,-6.11,39763.21,234557.739
,2026-04-27,56.76,60.92,56.02,58.69,56.5,2.1899999999999977,3.88,33556.69,196017.816
,2026-04-28,58.02,58.82,53.73,54.28,58.69,-4.409999999999997,-7.51,31078.29,173253.852
,2026-04-29,54.04,57.49,53.09,55.66,54.28,1.3799999999999957,2.54,26977.93,150159.307
,2026-04-30,55.16,60.5,55.15,59.0,55.66,3.3400000000000034,6.0,34942.05,203933.16
,2026-05-06,59.11,68.99,59.11,64.15,59.0,5.150000000000006,8.73,57137.03,366749.737
,2026-05-07,65.0,67.88,62.01,66.76,64.15,2.6099999999999994,4.07,47384.51,309982.622
,2026-05-08,64.08,69.88,63.0,69.65,66.76,2.890000000000001,4.33,47766.6,319194.569
,2026-05-11,72.1,75.0,67.5,70.02,69.65,0.36999999999999034,0.53,60226.34,427188.336
