ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
,2025-09-26,57.43,74.26,55.95,60.46,20.79,39.67,190.81,188074.75,1187581.954
,2025-09-29,53.72,63.67,51.99,58.2,60.46,-2.259999999999998,-3.74,143601.11,814753.594
,2025-09-30,54.46,57.02,49.56,49.76,58.2,-8.440000000000005,-14.5,125186.36,671457.318
,2025-10-09,48.12,55.44,47.33,52.42,49.76,2.660000000000004,5.35,125227.23,640888.344
,2025-10-10,49.51,62.59,48.97,57.23,52.42,4.809999999999995,9.18,158023.85,895912.676
,2025-10-13,52.49,56.44,52.36,53.31,57.23,-3.9199999999999946,-6.85,92046.64,500509.304
,2025-10-14,53.13,54.48,50.58,51.48,53.31,-1.8300000000000047,-3.43,70363.16,371710.363
,2025-10-15,51.01,51.96,49.48,50.42,51.48,-1.0599999999999952,-2.06,50463.62,257108.488
,2025-10-16,50.37,53.42,50.37,52.36,50.42,1.9399999999999973,3.85,75654.83,399119.678
,2025-10-17,52.4,60.4,52.28,53.77,52.36,1.4100000000000037,2.69,115382.7,658403.99
,2025-10-20,53.09,56.24,52.91,53.85,53.77,0.0799999999999983,0.15,86192.77,472221.899
,2025-10-21,53.85,57.46,52.99,57.36,53.85,3.509999999999998,6.52,105637.6,596511.18
,2025-10-22,55.58,62.48,54.49,60.4,57.36,3.039999999999999,5.3,122927.88,719276.316
,2025-10-23,59.41,72.16,58.94,68.62,60.4,8.220000000000006,13.61,151025.19,983074.224
,2025-10-24,65.35,65.35,61.79,61.84,68.62,-6.780000000000001,-9.88,119532.29,762166.165
,2025-10-27,60.41,62.23,58.7,59.68,61.84,-2.160000000000004,-3.49,90763.31,548451.277
,2025-10-28,59.52,60.88,57.2,57.72,59.68,-1.9600000000000009,-3.28,68393.44,405509.727
,2025-10-29,56.75,58.06,56.22,57.51,57.72,-0.2100000000000008,-0.36,56979.68,328470.945
,2025-10-30,56.64,57.43,54.92,57.0,57.51,-0.509999999999998,-0.89,54960.78,311842.576
