ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
,2026-03-09,48.8,49.66,40.88,41.3,21.52,19.78,91.91,116067.24,506360.26
,2026-03-10,40.0,53.69,40.0,53.69,41.3,12.39,30.0,99098.75,473520.704
,2026-03-11,55.0,67.5,54.19,57.0,53.69,3.3100000000000023,6.17,102685.57,610743.863
,2026-03-12,55.5,61.8,55.01,61.8,57.0,4.799999999999997,8.42,77723.08,453328.475
,2026-03-13,59.0,59.5,53.9,55.61,61.8,-6.189999999999998,-10.02,61331.19,346027.456
,2026-03-16,53.98,53.98,50.22,52.23,55.61,-3.3800000000000026,-6.08,44252.12,230031.033
,2026-03-17,52.55,65.0,52.3,60.18,52.23,7.950000000000003,15.22,79983.18,460016.214
,2026-03-18,58.0,58.79,55.06,58.32,60.18,-1.86,-3.09,51400.22,292105.27
,2026-03-19,56.0,56.8,54.12,54.5,58.32,-3.82,-6.55,39284.41,217302.361
,2026-03-20,55.02,55.68,50.8,51.33,54.5,-3.1700000000000017,-5.82,34899.31,183021.205
,2026-03-23,48.0,50.88,47.6,50.01,51.33,-1.3200000000000005,-2.57,24153.59,118952.557
,2026-03-24,51.18,51.8,46.75,48.29,50.01,-1.7199999999999989,-3.44,28754.22,139237.763
,2026-03-25,48.0,51.22,47.35,50.46,48.29,2.1700000000000017,4.49,38598.01,189883.197
,2026-03-26,50.0,50.09,47.38,47.47,50.46,-2.990000000000002,-5.93,24522.51,118419.569
,2026-03-27,46.45,47.7,45.78,46.31,47.47,-1.1599999999999966,-2.44,17134.45,79823.667
,2026-03-30,45.9,47.84,45.01,46.95,46.31,0.6400000000000006,1.38,17076.69,79592.669
,2026-03-31,46.58,46.89,43.68,43.68,46.95,-3.270000000000003,-6.96,20793.15,93641.086
,2026-04-01,44.36,45.58,43.7,43.91,43.68,0.2299999999999968,0.53,18334.13,81643.001
,2026-04-02,43.5,44.9,42.52,43.1,43.91,-0.8099999999999952,-1.84,16805.82,73473.05
,2026-04-03,43.39,43.48,41.29,41.32,43.1,-1.7800000000000011,-4.13,13097.4,54992.899
,2026-04-07,42.3,42.68,41.29,41.55,41.32,0.2299999999999968,0.56,11995.18,50351.85
,2026-04-08,42.8,45.3,42.18,44.84,41.55,3.2900000000000063,7.92,27301.72,120302.547
,2026-04-09,44.58,46.9,44.0,44.89,44.84,0.0499999999999971,0.11,26311.71,118948.289
,2026-04-10,44.5,45.49,44.3,44.4,44.89,-0.490000000000002,-1.09,17599.82,78791.922
,2026-04-13,43.48,44.55,42.6,44.2,44.4,-0.1999999999999957,-0.45,14030.26,60962.003
,2026-04-14,44.58,45.85,44.0,45.36,44.2,1.1599999999999966,2.62,22340.06,100972.124
,2026-04-15,45.88,48.2,45.11,46.01,45.36,0.6499999999999986,1.43,26790.32,124679.167
,2026-04-16,45.81,46.25,44.05,44.9,46.01,-1.1099999999999994,-2.41,19706.75,88090.008
,2026-04-17,45.0,49.37,44.01,48.2,44.9,3.3000000000000043,7.35,36643.03,170859.041
,2026-04-20,47.5,49.88,47.26,47.77,48.2,-0.4299999999999997,-0.89,27679.88,134374.123
,2026-04-21,46.66,47.63,45.8,47.33,47.77,-0.4400000000000048,-0.92,17924.93,83626.749
,2026-04-22,47.2,51.38,47.2,50.6,47.33,3.270000000000003,6.91,32979.56,163160.037
,2026-04-23,50.98,50.98,47.32,48.04,50.6,-2.5600000000000023,-5.06,24945.61,121436.313
,2026-04-24,48.0,48.27,45.1,45.15,48.04,-2.890000000000001,-6.02,19376.78,89435.029
,2026-04-27,45.21,45.35,44.16,44.94,45.15,-0.2100000000000008,-0.47,10945.38,48991.634
,2026-04-28,45.19,45.19,42.23,42.71,44.94,-2.229999999999997,-4.96,17953.08,77572.267
,2026-04-29,40.5,40.86,39.0,40.25,42.71,-2.460000000000001,-5.76,24355.77,96972.398
,2026-04-30,40.0,42.2,39.88,41.02,40.25,0.7700000000000031,1.91,19087.5,78321.697
,2026-05-06,41.61,43.43,41.51,42.27,41.02,1.25,3.05,17695.21,75540.117
,2026-05-07,42.33,44.25,42.04,44.25,42.27,1.9799999999999969,4.68,20581.57,89255.238
,2026-05-08,45.9,56.8,45.08,51.85,44.25,7.600000000000001,17.18,59628.37,309003.551
,2026-05-11,48.36,53.06,48.3,52.03,51.85,0.17999999999999972,0.35,48610.2,245529.047
