ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
,2024-10-24,264.06,288.52,157.38,169.14,29.34,139.79999999999998,476.48,136416.86,2689028.571
,2024-10-25,157.2,174.11,142.82,147.25,169.14,-21.889999999999983,-12.94,95661.14,1483109.442
,2024-10-28,144.26,159.19,138.29,146.15,147.25,-1.0999999999999943,-0.75,78841.85,1170697.849
,2024-10-29,139.4,148.19,137.11,138.89,146.15,-7.260000000000019,-4.97,70404.05,996221.9
,2024-10-30,136.21,141.05,121.94,122.08,138.89,-16.809999999999988,-12.1,64964.27,848991.011
,2024-10-31,119.19,119.39,112.45,113.61,122.08,-8.469999999999999,-6.94,58382.42,678059.366
,2024-11-01,112.35,112.88,103.35,103.65,113.61,-9.959999999999994,-8.77,47916.23,515505.721
,2024-11-04,103.85,109.79,103.84,106.16,103.65,2.509999999999991,2.42,37629.98,402136.087
,2024-11-05,104.16,127.39,102.97,127.39,106.16,21.230000000000004,20.0,61257.85,717810.966
,2024-11-06,139.29,152.87,137.48,152.87,127.39,25.480000000000004,20.0,96867.91,1460241.377
,2024-11-07,148.24,154.21,134.31,140.25,152.87,-12.620000000000005,-8.26,91112.25,1305272.608
,2024-11-08,138.24,166.15,136.79,155.41,140.25,15.159999999999997,10.81,96332.89,1480764.908
,2024-11-11,157.2,164.16,150.04,159.06,155.41,3.6500000000000057,2.35,69472.91,1095940.557
,2024-11-12,153.22,154.21,145.23,147.86,159.06,-11.199999999999989,-7.04,52162.55,776669.331
,2024-11-13,147.25,157.19,143.85,150.82,147.86,2.9599999999999795,2.0,44209.38,668851.218
,2024-11-14,148.62,150.82,143.87,143.87,150.82,-6.949999999999989,-4.61,28295.47,414263.224
,2024-11-15,149.24,153.02,146.55,147.99,143.87,4.1200000000000045,2.86,41000.14,617621.32
,2024-11-18,149.3,169.14,149.3,156.67,147.99,8.679999999999978,5.87,57634.19,919168.905
,2024-11-19,150.23,156.08,129.34,152.43,156.67,-4.239999999999981,-2.71,41336.95,611422.037
,2024-11-20,152.39,182.92,146.4,173.61,152.43,21.180000000000007,13.89,76492.41,1261330.136
,2024-11-21,173.42,191.03,170.24,174.77,173.61,1.1599999999999966,0.67,69321.21,1252803.204
,2024-11-22,171.12,188.41,166.29,179.43,174.77,4.659999999999997,2.67,64450.14,1134082.554
,2024-11-25,173.12,184.03,171.35,174.19,179.43,-5.240000000000009,-2.92,45109.81,803002.781
,2024-11-26,172.18,183.86,163.17,176.45,174.19,2.259999999999991,1.3,43418.65,765289.595
,2024-11-27,169.14,185.06,167.27,181.17,176.45,4.719999999999999,2.67,44272.3,790566.175
,2024-11-28,179.1,183.06,170.63,171.64,181.17,-9.53,-5.26,37586.81,664695.809
,2024-11-29,169.14,175.11,164.07,165.08,171.64,-6.559999999999974,-3.82,38067.05,647752.947
,2024-12-02,163.79,168.72,160.73,165.82,165.08,0.7399999999999807,0.45,29063.02,483882.105
