ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
162607.SZ,20240102,0.451,0.445,0.45,0.442,0.443,-0.008,-1.7738,486.0,21.69
162607.SZ,20240103,0.443,0.45,0.45,0.441,0.444,0.001,0.2257,192.0,8.575
162607.SZ,20240104,0.444,0.446,0.448,0.437,0.441,-0.003,-0.6757,4196.0,183.925
162607.SZ,20240105,0.441,0.437,0.442,0.434,0.434,-0.007,-1.5873,3842.0,167.497
162607.SZ,20240108,0.434,0.434,0.442,0.427,0.427,-0.007,-1.6129,1831.0,78.814
162607.SZ,20240109,0.427,0.437,0.437,0.423,0.424,-0.003,-0.7026,563.0,24.02
162607.SZ,20240110,0.424,0.431,0.431,0.421,0.421,-0.003,-0.7075,128.13,5.467
162607.SZ,20240111,0.421,0.417,0.426,0.417,0.42,-0.001,-0.2375,951.0,39.965
162607.SZ,20240112,0.42,0.42,0.43,0.42,0.425,0.005,1.1905,440.0,18.649
162607.SZ,20240115,0.425,0.421,0.427,0.42,0.425,0.0,0.0,181.0,7.685
162607.SZ,20240116,0.425,0.423,0.427,0.418,0.423,-0.002,-0.4706,1587.0,66.666
162607.SZ,20240117,0.423,0.418,0.418,0.408,0.408,-0.015,-3.5461,3302.0,136.738
162607.SZ,20240118,0.408,0.413,0.413,0.398,0.411,0.003,0.7353,5576.0,223.036
162607.SZ,20240119,0.411,0.4,0.41,0.4,0.406,-0.005,-1.2165,2516.0,101.315
162607.SZ,20240122,0.406,0.4,0.4,0.387,0.39,-0.016,-3.9409,2631.0,103.848
162607.SZ,20240123,0.39,0.389,0.393,0.381,0.39,0.0,0.0,1826.95,70.901
162607.SZ,20240124,0.39,0.391,0.392,0.383,0.392,0.002,0.5128,8807.46,344.422
162607.SZ,20240125,0.392,0.39,0.41,0.39,0.408,0.016,4.0816,8160.53,329.109
162607.SZ,20240126,0.408,0.416,0.419,0.411,0.412,0.004,0.9804,4154.67,171.89
162607.SZ,20240129,0.412,0.412,0.418,0.41,0.415,0.003,0.7282,4022.67,166.046
162607.SZ,20240130,0.415,0.406,0.409,0.4,0.407,-0.008,-1.9277,1851.0,75.03
162607.SZ,20240131,0.407,0.396,0.4,0.388,0.388,-0.019,-4.6683,5477.0,215.447
162607.SZ,20240201,0.388,0.394,0.394,0.385,0.385,-0.003,-0.7732,2217.67,85.51
162607.SZ,20240202,0.385,0.398,0.399,0.37,0.384,-0.001,-0.2597,4768.59,183.774
162607.SZ,20240205,0.384,0.389,0.389,0.36,0.369,-0.015,-3.9063,2743.59,100.384
162607.SZ,20240206,0.369,0.369,0.393,0.368,0.393,0.024,6.5041,4964.0,188.523
162607.SZ,20240207,0.393,0.392,0.404,0.386,0.403,0.01,2.5445,3262.86,129.055
162607.SZ,20240208,0.403,0.403,0.433,0.402,0.409,0.006,1.4888,8035.0,332.685
162607.SZ,20240219,0.409,0.402,0.417,0.402,0.403,-0.006,-1.467,2868.0,115.571
162607.SZ,20240220,0.403,0.403,0.409,0.4,0.407,0.004,0.9926,255.0,10.36
162607.SZ,20240221,0.407,0.4,0.419,0.4,0.415,0.008,1.9656,4446.38,183.2
162607.SZ,20240222,0.415,0.421,0.421,0.408,0.414,-0.001,-0.241,971.74,39.762
162607.SZ,20240223,0.414,0.408,0.415,0.404,0.414,0.0,0.0,1338.0,55.083
162607.SZ,20240226,0.414,0.412,0.416,0.407,0.416,0.002,0.4831,3174.0,130.632
162607.SZ,20240227,0.416,0.413,0.416,0.408,0.416,0.0,0.0,485.0,20.039
162607.SZ,20240228,0.416,0.417,0.424,0.405,0.405,-0.011,-2.6442,11579.51,478.232
162607.SZ,20240229,0.405,0.409,0.417,0.409,0.417,0.012,2.963,7133.0,292.351
162607.SZ,20240301,0.417,0.417,0.42,0.415,0.42,0.003,0.7194,1255.0,52.258
162607.SZ,20240304,0.42,0.414,0.417,0.411,0.417,-0.003,-0.7143,4710.0,194.374
162607.SZ,20240305,0.417,0.405,0.41,0.405,0.409,-0.008,-1.9185,1416.0,57.805
162607.SZ,20240306,0.409,0.409,0.409,0.4,0.408,-0.001,-0.2445,4430.0,178.127
162607.SZ,20240307,0.408,0.407,0.407,0.4,0.4,-0.008,-1.9608,2297.51,92.274
162607.SZ,20240308,0.4,0.399,0.405,0.396,0.404,0.004,1.0,2705.0,107.412
162607.SZ,20240311,0.404,0.404,0.407,0.4,0.407,0.003,0.7426,539.0,21.806
162607.SZ,20240312,0.407,0.41,0.415,0.405,0.414,0.007,1.7199,5230.82,213.673
162607.SZ,20240313,0.414,0.414,0.414,0.407,0.41,-0.004,-0.9662,1372.0,56.082
162607.SZ,20240314,0.41,0.414,0.416,0.411,0.412,0.002,0.4878,1406.02,57.991
162607.SZ,20240315,0.412,0.409,0.413,0.405,0.41,-0.002,-0.4854,1150.0,47.106
162607.SZ,20240318,0.41,0.407,0.414,0.407,0.411,0.001,0.2439,508.0,20.88
162607.SZ,20240319,0.411,0.415,0.416,0.408,0.411,0.0,0.0,272.0,11.18
162607.SZ,20240320,0.411,0.41,0.41,0.407,0.41,-0.001,-0.2433,4643.0,189.455
162607.SZ,20240321,0.41,0.41,0.411,0.406,0.407,-0.003,-0.7317,168.0,6.845
162607.SZ,20240322,0.407,0.404,0.408,0.399,0.401,-0.006,-1.4742,3015.0,120.921
162607.SZ,20240325,0.401,0.398,0.404,0.397,0.401,0.0,0.0,1997.0,79.562
162607.SZ,20240326,0.401,0.396,0.402,0.396,0.401,0.0,0.0,3046.98,120.954
162607.SZ,20240327,0.401,0.397,0.398,0.393,0.394,-0.007,-1.7456,2956.0,116.488
162607.SZ,20240328,0.394,0.394,0.396,0.391,0.393,-0.001,-0.2538,1239.43,48.731
162607.SZ,20240329,0.393,0.393,0.394,0.388,0.391,-0.002,-0.5089,1972.12,76.99
162607.SZ,20240401,0.391,0.392,0.397,0.39,0.397,0.006,1.5345,1291.23,50.959
162607.SZ,20240402,0.397,0.397,0.397,0.396,0.397,0.0,0.0,1027.99,40.746
162607.SZ,20240403,0.397,0.397,0.4,0.396,0.398,0.001,0.2519,788.55,31.263
162607.SZ,20240408,0.398,0.395,0.397,0.391,0.391,-0.007,-1.7588,2130.78,83.643
162607.SZ,20240409,0.391,0.387,0.393,0.387,0.392,0.001,0.2558,1058.0,41.275
162607.SZ,20240410,0.392,0.391,0.391,0.382,0.387,-0.005,-1.2755,4940.78,190.157
162607.SZ,20240411,0.387,0.383,0.386,0.38,0.385,-0.002,-0.5168,553.0,21.225
162607.SZ,20240412,0.385,0.384,0.384,0.379,0.381,-0.004,-1.039,1306.0,49.801
162607.SZ,20240415,0.381,0.379,0.383,0.379,0.38,-0.001,-0.2625,1746.78,66.406
162607.SZ,20240416,0.38,0.38,0.381,0.373,0.377,-0.003,-0.7895,1231.0,46.323
162607.SZ,20240417,0.377,0.38,0.383,0.379,0.381,0.004,1.061,1537.0,58.466
162607.SZ,20240418,0.381,0.38,0.382,0.38,0.381,0.0,0.0,401.0,15.274
162607.SZ,20240419,0.381,0.38,0.38,0.376,0.377,-0.004,-1.0499,942.0,35.594
162607.SZ,20240422,0.377,0.377,0.379,0.376,0.377,0.0,0.0,1681.0,63.457
162607.SZ,20240423,0.377,0.377,0.377,0.373,0.376,-0.001,-0.2653,142.0,5.329
162607.SZ,20240424,0.376,0.376,0.378,0.373,0.376,0.0,0.0,1977.0,74.448
162607.SZ,20240425,0.376,0.379,0.379,0.375,0.376,0.0,0.0,1474.0,55.735
162607.SZ,20240426,0.376,0.375,0.383,0.375,0.382,0.006,1.5957,1498.0,57.134
162607.SZ,20240429,0.382,0.379,0.394,0.379,0.391,0.009,2.356,9210.21,356.012
162607.SZ,20240430,0.391,0.391,0.391,0.386,0.386,-0.005,-1.2788,1182.0,45.821
162607.SZ,20240506,0.386,0.393,0.398,0.392,0.396,0.01,2.5907,8656.0,339.886
162607.SZ,20240507,0.396,0.396,0.4,0.395,0.4,0.004,1.0101,8913.92,355.525
162607.SZ,20240508,0.4,0.396,0.399,0.391,0.393,-0.007,-1.75,8991.53,353.725
162607.SZ,20240509,0.393,0.393,0.401,0.393,0.399,0.006,1.5267,6577.57,262.838
162607.SZ,20240510,0.399,0.399,0.408,0.395,0.408,0.009,2.2556,5095.78,205.239
162607.SZ,20240513,0.408,0.406,0.408,0.401,0.408,0.0,0.0,2448.0,99.289
162607.SZ,20240514,0.408,0.407,0.409,0.402,0.406,-0.002,-0.4902,2652.0,107.119
162607.SZ,20240515,0.406,0.409,0.413,0.407,0.411,0.005,1.2315,8798.54,359.97
162607.SZ,20240516,0.411,0.413,0.424,0.411,0.423,0.012,2.9197,10353.56,434.672
162607.SZ,20240517,0.423,0.427,0.448,0.427,0.447,0.024,5.6738,15531.62,681.649
162607.SZ,20240520,0.447,0.454,0.458,0.445,0.451,0.004,0.8949,5623.02,254.699
162607.SZ,20240521,0.451,0.448,0.449,0.441,0.445,-0.006,-1.3304,3492.0,155.406
162607.SZ,20240522,0.445,0.444,0.449,0.438,0.446,0.001,0.2247,3638.82,161.159
162607.SZ,20240523,0.446,0.441,0.444,0.435,0.439,-0.007,-1.5695,5771.0,253.795
162607.SZ,20240524,0.439,0.435,0.435,0.427,0.429,-0.01,-2.2779,4555.92,195.545
162607.SZ,20240527,0.429,0.426,0.429,0.421,0.428,-0.001,-0.2331,737.0,31.241
162607.SZ,20240528,0.428,0.422,0.426,0.422,0.425,-0.003,-0.7009,58.0,2.458
162607.SZ,20240529,0.425,0.425,0.425,0.42,0.422,-0.003,-0.7059,3477.0,146.306
162607.SZ,20240530,0.422,0.416,0.421,0.415,0.416,-0.006,-1.4218,764.0,31.83
162607.SZ,20240531,0.416,0.414,0.414,0.413,0.413,-0.003,-0.7212,1081.0,44.726
162607.SZ,20240603,0.413,0.413,0.42,0.41,0.413,0.0,0.0,187.0,7.705
162607.SZ,20240604,0.413,0.41,0.42,0.406,0.418,0.005,1.2107,449.89,18.673
162607.SZ,20240605,0.418,0.417,0.417,0.414,0.416,-0.002,-0.4785,224.89,9.337
162607.SZ,20240606,0.416,0.408,0.413,0.405,0.408,-0.008,-1.9231,357.0,14.532
162607.SZ,20240607,0.408,0.425,0.425,0.406,0.408,0.0,0.0,157.0,6.401
162607.SZ,20240611,0.408,0.407,0.437,0.4,0.413,0.005,1.2255,1071.0,44.233
162607.SZ,20240612,0.413,0.412,0.412,0.405,0.408,-0.005,-1.2107,161.0,6.543
162607.SZ,20240613,0.408,0.406,0.407,0.4,0.4,-0.008,-1.9608,1208.0,48.675
162607.SZ,20240614,0.4,0.399,0.402,0.397,0.402,0.002,0.5,795.0,31.665
162607.SZ,20240617,0.402,0.397,0.401,0.396,0.4,-0.002,-0.4975,560.0,22.288
162607.SZ,20240618,0.4,0.4,0.4,0.397,0.4,0.0,0.0,32.0,1.279
162607.SZ,20240619,0.4,0.4,0.4,0.394,0.396,-0.004,-1.0,3442.0,136.29
162607.SZ,20240620,0.396,0.394,0.394,0.387,0.388,-0.008,-2.0202,1603.0,62.524
162607.SZ,20240621,0.388,0.391,0.391,0.385,0.389,0.001,0.2577,561.0,21.76
162607.SZ,20240624,0.389,0.384,0.389,0.381,0.384,-0.005,-1.2853,1769.18,67.56
162607.SZ,20240625,0.384,0.38,0.383,0.378,0.383,-0.001,-0.2604,3176.0,120.376
162607.SZ,20240626,0.383,0.378,0.385,0.376,0.385,0.002,0.5222,1922.0,72.657
162607.SZ,20240627,0.385,0.382,0.382,0.376,0.38,-0.005,-1.2987,647.0,24.514
162607.SZ,20240628,0.38,0.382,0.382,0.379,0.38,0.0,0.0,351.0,13.378
162607.SZ,20240701,0.38,0.376,0.384,0.376,0.383,0.003,0.7895,921.0,35.263
162607.SZ,20240702,0.383,0.383,0.386,0.381,0.381,-0.002,-0.5222,739.0,28.438
162607.SZ,20240703,0.381,0.378,0.384,0.377,0.383,0.002,0.5249,604.0,22.88
162607.SZ,20240704,0.383,0.384,0.384,0.374,0.378,-0.005,-1.3055,2969.0,111.409
162607.SZ,20240705,0.378,0.383,0.383,0.369,0.372,-0.006,-1.5873,2612.0,96.897
162607.SZ,20240708,0.372,0.372,0.375,0.366,0.374,0.002,0.5376,3805.47,141.437
162607.SZ,20240709,0.374,0.374,0.387,0.361,0.369,-0.005,-1.3369,5943.68,220.304
162607.SZ,20240710,0.369,0.365,0.379,0.357,0.363,-0.006,-1.626,6093.56,219.848
162607.SZ,20240711,0.363,0.359,0.365,0.356,0.364,0.001,0.2755,11874.59,427.243
162607.SZ,20240712,0.364,0.36,0.367,0.359,0.365,0.001,0.2747,2911.83,105.875
162607.SZ,20240715,0.365,0.362,0.363,0.359,0.361,-0.004,-1.0959,2695.59,97.08
162607.SZ,20240716,0.361,0.357,0.361,0.355,0.361,0.0,0.0,1974.01,70.473
162607.SZ,20240717,0.361,0.361,0.368,0.361,0.368,0.007,1.9391,3522.86,128.765
162607.SZ,20240718,0.368,0.363,0.371,0.362,0.371,0.003,0.8152,2007.51,73.951
162607.SZ,20240719,0.371,0.369,0.372,0.366,0.372,0.001,0.2695,1682.37,61.985
162607.SZ,20240722,0.372,0.37,0.372,0.365,0.369,-0.003,-0.8065,1627.26,59.791
162607.SZ,20240723,0.369,0.365,0.366,0.358,0.363,-0.006,-1.626,1970.99,71.365
162607.SZ,20240724,0.363,0.361,0.361,0.354,0.356,-0.007,-1.9284,2396.12,85.22
162607.SZ,20240725,0.356,0.353,0.356,0.353,0.355,-0.001,-0.2809,1693.48,59.987
162607.SZ,20240726,0.355,0.356,0.358,0.356,0.356,0.001,0.2817,286.0,10.194
162607.SZ,20240729,0.356,0.356,0.356,0.354,0.356,0.0,0.0,166.0,5.902
162607.SZ,20240730,0.356,0.356,0.356,0.351,0.355,-0.001,-0.2809,1241.0,43.798
162607.SZ,20240731,0.355,0.356,0.365,0.356,0.364,0.009,2.5352,3242.76,117.218
162607.SZ,20240801,0.364,0.364,0.364,0.361,0.362,-0.002,-0.5495,2305.26,83.632
162607.SZ,20240802,0.362,0.361,0.361,0.358,0.358,-0.004,-1.105,728.0,26.178
162607.SZ,20240805,0.358,0.358,0.365,0.356,0.356,-0.002,-0.5587,642.0,23.038
162607.SZ,20240806,0.356,0.356,0.363,0.356,0.363,0.007,1.9663,1752.0,62.518
