ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
160607.SZ,20240102,0.637,0.633,0.637,0.633,0.637,0.0,0.0,264.0,16.713
160607.SZ,20240103,0.637,0.63,0.636,0.63,0.633,-0.004,-0.6279,292.0,18.469
160607.SZ,20240104,0.633,0.63,0.63,0.608,0.626,-0.007,-1.1058,1028.0,63.894
160607.SZ,20240105,0.626,0.628,0.632,0.628,0.632,0.006,0.9585,986.0,62.102
160607.SZ,20240108,0.632,0.627,0.627,0.615,0.615,-0.017,-2.6899,551.0,33.996
160607.SZ,20240109,0.615,0.618,0.621,0.611,0.621,0.006,0.9756,178.0,10.985
160607.SZ,20240110,0.621,0.62,0.621,0.617,0.617,-0.004,-0.6441,189.0,11.717
160607.SZ,20240111,0.617,0.619,0.62,0.613,0.617,0.0,0.0,441.73,27.332
160607.SZ,20240112,0.617,0.616,0.621,0.616,0.617,0.0,0.0,178.0,10.993
160607.SZ,20240115,0.617,0.621,0.622,0.621,0.622,0.005,0.8104,35.0,2.177
160607.SZ,20240116,0.622,0.618,0.624,0.618,0.621,-0.001,-0.1608,42.0,2.603
160607.SZ,20240117,0.621,0.618,0.621,0.614,0.614,-0.007,-1.1272,217.0,13.36
160607.SZ,20240118,0.614,0.618,0.62,0.6,0.618,0.004,0.6515,928.5,56.427
160607.SZ,20240119,0.618,0.615,0.615,0.612,0.615,-0.003,-0.4854,152.0,9.321
160607.SZ,20240122,0.615,0.612,0.612,0.598,0.598,-0.017,-2.7642,677.0,40.662
160607.SZ,20240123,0.598,0.6,0.603,0.588,0.6,0.002,0.3344,810.09,48.258
160607.SZ,20240124,0.6,0.597,0.603,0.59,0.602,0.002,0.3333,483.0,28.888
160607.SZ,20240125,0.602,0.6,0.609,0.595,0.609,0.007,1.1628,1311.0,79.326
160607.SZ,20240126,0.609,0.609,0.609,0.604,0.604,-0.005,-0.821,52.0,3.156
160607.SZ,20240129,0.604,0.605,0.609,0.59,0.597,-0.007,-1.1589,2178.79,129.239
160607.SZ,20240130,0.597,0.594,0.597,0.586,0.586,-0.011,-1.8425,2564.79,150.862
160607.SZ,20240131,0.586,0.588,0.588,0.571,0.574,-0.012,-2.0478,2270.03,131.155
160607.SZ,20240201,0.574,0.57,0.585,0.568,0.583,0.009,1.5679,1568.79,90.712
160607.SZ,20240202,0.583,0.592,0.592,0.566,0.572,-0.011,-1.8868,739.0,42.368
160607.SZ,20240205,0.572,0.573,0.576,0.549,0.576,0.004,0.6993,2213.15,124.572
160607.SZ,20240206,0.576,0.573,0.594,0.573,0.594,0.018,3.125,1852.0,107.979
160607.SZ,20240207,0.594,0.596,0.613,0.596,0.613,0.019,3.1987,1668.21,101.094
160607.SZ,20240208,0.613,0.615,0.626,0.615,0.615,0.002,0.3263,993.0,61.809
160607.SZ,20240219,0.615,0.618,0.624,0.618,0.624,0.009,1.4634,1563.52,96.994
160607.SZ,20240220,0.624,0.624,0.627,0.621,0.627,0.003,0.4808,1612.0,100.436
160607.SZ,20240221,0.627,0.624,0.636,0.624,0.63,0.003,0.4785,1353.0,85.303
160607.SZ,20240222,0.63,0.63,0.63,0.627,0.63,0.0,0.0,2151.0,135.507
160607.SZ,20240223,0.63,0.624,0.633,0.624,0.633,0.003,0.4762,1028.61,64.684
160607.SZ,20240226,0.633,0.636,0.642,0.634,0.64,0.007,1.1058,1270.55,80.996
160607.SZ,20240227,0.64,0.639,0.646,0.639,0.645,0.005,0.7813,4071.36,261.356
160607.SZ,20240228,0.645,0.645,0.648,0.636,0.637,-0.008,-1.2403,1829.56,117.059
