ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
511830.SH,20240102,100.01,99.999,100.0,99.999,100.0,-0.01,-0.01,8.0,80.0
511830.SH,20240103,100.0,100.001,100.025,100.0,100.0,0.0,0.0,17.0,170.017
511830.SH,20240104,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1.12,11.2
511830.SH,20240105,100.0,100.009,100.015,100.008,100.009,0.009,0.009,13.0,130.013
511830.SH,20240108,100.009,100.0,100.0,99.997,100.0,-0.009,-0.009,3.06,30.6
511830.SH,20240109,100.0,100.0,100.0,100.0,100.0,0.0,0.0,5.5,55.0
511830.SH,20240110,100.0,99.999,99.999,99.999,99.999,-0.001,-0.001,0.69,6.9
511830.SH,20240111,99.999,100.0,100.002,99.998,100.001,0.002,0.002,12.17,121.7
511830.SH,20240112,100.001,100.008,100.1,100.008,100.081,0.08,0.08,50.52,505.342
511830.SH,20240115,100.081,100.001,100.007,100.001,100.007,-0.074,-0.0739,5.0,50.003
511830.SH,20240116,100.007,100.0,100.001,99.997,99.997,-0.01,-0.01,13.14,131.398
511830.SH,20240117,99.997,99.999,100.006,99.94,99.94,-0.057,-0.057,24.7,246.975
511830.SH,20240118,99.94,99.99,100.0,99.99,99.999,0.059,0.059,17.0,169.993
511830.SH,20240119,99.999,100.008,100.009,100.007,100.008,0.009,0.009,11.34,113.409
511830.SH,20240122,100.008,100.001,100.001,99.996,99.996,-0.012,-0.012,7.0,69.998
511830.SH,20240123,99.996,99.996,99.998,99.995,99.998,0.002,0.002,8.25,82.497
511830.SH,20240124,99.998,100.004,100.004,99.995,99.999,0.001,0.001,12.61,126.101
511830.SH,20240125,99.999,100.001,100.001,99.981,99.995,-0.004,-0.004,12.34,123.39
511830.SH,20240126,99.995,99.997,100.028,99.997,100.003,0.008,0.008,23.0,230.008
511830.SH,20240129,100.003,99.995,99.998,99.995,99.998,-0.005,-0.005,7.0,69.997
511830.SH,20240130,99.998,99.998,100.017,99.998,100.015,0.017,0.017,11.0,110.01
511830.SH,20240131,100.015,99.998,100.003,99.996,100.003,-0.012,-0.012,4.01,40.099
511830.SH,20240201,100.003,100.0,100.002,99.995,100.002,-0.001,-0.001,43.0,429.989
511830.SH,20240202,100.002,100.005,100.007,100.005,100.005,0.003,0.003,29.21,292.117
511830.SH,20240205,100.005,99.996,100.002,99.996,99.997,-0.008,-0.008,14.02,140.197
511830.SH,20240206,99.997,99.998,100.005,99.971,100.005,0.008,0.008,10.01,100.097
511830.SH,20240207,100.005,100.067,100.067,99.961,100.008,0.003,0.003,181.86,1818.377
511830.SH,20240208,100.008,100.01,100.067,100.01,100.043,0.035,0.035,113.95,1140.039
511830.SH,20240219,100.043,99.996,100.001,99.995,100.0,-0.043,-0.043,129.61,1296.074
511830.SH,20240220,100.0,99.015,100.0,99.015,100.0,0.0,0.0,45.01,449.113
511830.SH,20240221,100.0,99.996,99.997,99.996,99.997,-0.003,-0.003,1.03,10.3
511830.SH,20240222,99.997,100.007,100.008,100.0,100.0,0.003,0.003,5.0,50.003
511830.SH,20240223,100.0,100.01,100.012,100.004,100.012,0.012,0.012,32.95,329.534
511830.SH,20240226,100.012,99.998,99.998,99.998,99.998,-0.014,-0.014,13.0,129.997
511830.SH,20240227,99.998,99.996,99.998,99.995,99.997,-0.001,-0.001,3.01,30.099
511830.SH,20240228,99.997,99.995,100.1,99.961,99.996,-0.001,-0.001,42.05,420.607
511830.SH,20240229,99.996,100.0,100.0,99.99,100.0,0.004,0.004,11.0,109.997
511830.SH,20240301,100.0,100.017,100.017,100.004,100.004,0.004,0.004,6.0,60.006
511830.SH,20240304,100.004,99.996,100.488,99.995,100.0,-0.004,-0.004,44.08,441.36
511830.SH,20240305,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6.0,60.0
511830.SH,20240307,100.0,100.0,100.026,100.0,100.026,0.026,0.026,41.1,411.086
511830.SH,20240308,100.026,100.006,101.99,100.006,100.02,-0.006,-0.006,102.01,1022.965
511830.SH,20240311,100.02,100.02,100.02,100.0,100.002,-0.018,-0.018,20.0,200.005
511830.SH,20240312,100.002,100.0,100.016,100.0,100.0,-0.002,-0.002,5.0,50.002
511830.SH,20240313,100.0,100.001,100.019,99.999,100.015,0.015,0.015,11.0,110.005
511830.SH,20240314,100.015,100.0,100.091,100.0,100.091,0.076,0.076,24.44,244.485
511830.SH,20240315,100.091,100.008,100.06,100.008,100.009,-0.082,-0.0819,36.06,360.653
511830.SH,20240318,100.009,100.0,100.017,99.999,100.017,0.008,0.008,25.04,250.413
511830.SH,20240319,100.017,100.01,100.011,100.0,100.001,-0.016,-0.016,16.26,162.604
511830.SH,20240322,100.001,100.098,100.1,100.006,100.046,0.045,0.045,10.09,100.951
