ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount,adj_factor
159828.SZ,2024-01-02,0.483,0.484,0.485,0.475,0.477,-0.006,-1.2422,1212646.0,57922.606,1.0
159828.SZ,2024-01-03,0.477,0.475,0.48,0.473,0.475,-0.002,-0.4193,1040608.12,49431.612,1.0
159828.SZ,2024-01-04,0.475,0.475,0.475,0.468,0.47,-0.005,-1.0526,1274153.0,59801.39,1.0
159828.SZ,2024-01-05,0.47,0.47,0.471,0.459,0.461,-0.009,-1.9149,1770659.0,82273.717,1.0
159828.SZ,2024-01-08,0.461,0.461,0.461,0.454,0.455,-0.006,-1.3015,1420453.42,64937.293,1.0
159828.SZ,2024-01-09,0.455,0.456,0.461,0.453,0.455,0.0,0.0,1741764.0,79297.806,1.0
159828.SZ,2024-01-10,0.455,0.454,0.461,0.451,0.456,0.001,0.2198,1159127.0,52931.172,1.0
159828.SZ,2024-01-11,0.456,0.459,0.466,0.457,0.464,0.008,1.7544,1392203.0,64325.546,1.0
159828.SZ,2024-01-12,0.464,0.461,0.466,0.457,0.457,-0.007,-1.5086,1055311.0,48668.446,1.0
159828.SZ,2024-01-15,0.457,0.456,0.462,0.454,0.457,0.0,0.0,1243981.0,57059.459,1.0
159828.SZ,2024-01-16,0.457,0.456,0.457,0.448,0.455,-0.002,-0.4376,1614558.0,72942.675,1.0
159828.SZ,2024-01-17,0.455,0.453,0.454,0.442,0.442,-0.013,-2.8571,1242466.0,55697.166,1.0
159828.SZ,2024-01-18,0.442,0.441,0.448,0.434,0.446,0.004,0.905,1522551.0,66749.62,1.0
159828.SZ,2024-01-19,0.446,0.444,0.451,0.443,0.447,0.001,0.2242,1373848.0,61487.534,1.0
159828.SZ,2024-01-22,0.447,0.447,0.447,0.427,0.43,-0.017,-3.8031,1627819.36,71277.162,1.0
159828.SZ,2024-01-23,0.43,0.429,0.438,0.427,0.435,0.005,1.1628,1298914.64,56336.777,1.0
159828.SZ,2024-01-24,0.435,0.437,0.439,0.425,0.438,0.003,0.6897,1396427.01,60322.855,1.0
159828.SZ,2024-01-25,0.438,0.438,0.445,0.434,0.444,0.006,1.3699,1474725.0,64868.376,1.0
159828.SZ,2024-01-26,0.444,0.443,0.447,0.425,0.427,-0.017,-3.8288,2258071.2,98469.125,1.0
159828.SZ,2024-01-29,0.427,0.428,0.431,0.415,0.416,-0.011,-2.5761,1601476.0,67613.119,1.0
159828.SZ,2024-01-30,0.416,0.413,0.417,0.409,0.41,-0.006,-1.4423,1452902.0,60075.622,1.0
159828.SZ,2024-01-31,0.41,0.408,0.408,0.396,0.397,-0.013,-3.1707,1595992.01,63915.644,1.0
159828.SZ,2024-02-01,0.397,0.395,0.407,0.393,0.4,0.003,0.7557,1577265.0,63244.635,1.0
159828.SZ,2024-02-02,0.4,0.401,0.404,0.377,0.386,-0.014,-3.5,1803584.04,70584.466,1.0
159828.SZ,2024-02-05,0.386,0.382,0.4,0.372,0.389,0.003,0.7772,2073729.09,79668.344,1.0
