ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
160717.SZ,20240102,0.498,0.498,0.5,0.492,0.493,-0.005,-1.004,5344.56,264.796
160717.SZ,20240103,0.493,0.492,0.492,0.488,0.49,-0.003,-0.6085,600.1,29.437
160717.SZ,20240104,0.49,0.49,0.493,0.488,0.492,0.002,0.4082,2500.11,122.631
160717.SZ,20240105,0.492,0.492,0.496,0.488,0.488,-0.004,-0.813,1122.56,55.131
160717.SZ,20240108,0.488,0.49,0.49,0.478,0.478,-0.01,-2.0492,1943.0,93.302
160717.SZ,20240109,0.478,0.484,0.484,0.479,0.479,0.001,0.2092,652.71,31.275
160717.SZ,20240110,0.479,0.478,0.481,0.472,0.475,-0.004,-0.8351,3055.36,146.146
160717.SZ,20240111,0.475,0.476,0.484,0.475,0.48,0.005,1.0526,3208.7,154.148
160717.SZ,20240112,0.48,0.483,0.483,0.476,0.48,0.0,0.0,685.0,32.867
160717.SZ,20240115,0.48,0.478,0.48,0.475,0.476,-0.004,-0.8333,870.77,41.514
160717.SZ,20240116,0.476,0.475,0.478,0.468,0.469,-0.007,-1.4706,4438.14,209.919
160717.SZ,20240117,0.469,0.468,0.468,0.452,0.452,-0.017,-3.6247,9510.64,437.777
160717.SZ,20240118,0.452,0.451,0.456,0.451,0.456,0.004,0.885,4915.58,223.245
160717.SZ,20240119,0.456,0.458,0.458,0.448,0.449,-0.007,-1.5351,3548.03,161.421
160717.SZ,20240122,0.449,0.45,0.455,0.436,0.436,-0.013,-2.8953,4130.66,183.277
160717.SZ,20240123,0.436,0.441,0.455,0.441,0.451,0.015,3.4404,9652.16,435.248
160717.SZ,20240124,0.451,0.454,0.462,0.453,0.46,0.009,1.9956,8695.99,398.877
160717.SZ,20240125,0.46,0.464,0.475,0.464,0.474,0.014,3.0435,8069.98,380.89
160717.SZ,20240126,0.474,0.474,0.476,0.467,0.47,-0.004,-0.8439,4035.83,190.384
160717.SZ,20240129,0.47,0.47,0.477,0.467,0.469,-0.001,-0.2128,4959.0,232.866
160717.SZ,20240130,0.469,0.469,0.469,0.457,0.465,-0.004,-0.8529,1657.45,76.628
160717.SZ,20240131,0.465,0.462,0.462,0.45,0.456,-0.009,-1.9355,3561.0,162.101
160717.SZ,20240201,0.456,0.454,0.465,0.451,0.452,-0.004,-0.8772,9155.67,418.479
160717.SZ,20240202,0.452,0.456,0.466,0.446,0.453,0.001,0.2212,9964.34,454.85
160717.SZ,20240205,0.453,0.453,0.46,0.448,0.454,0.001,0.2208,5633.0,255.587
160717.SZ,20240206,0.454,0.46,0.476,0.46,0.476,0.022,4.8458,10380.76,486.374
160717.SZ,20240207,0.476,0.478,0.482,0.467,0.471,-0.005,-1.0504,4675.0,223.289
160717.SZ,20240208,0.471,0.471,0.473,0.467,0.47,-0.001,-0.2123,6927.0,325.922
160717.SZ,20240219,0.47,0.477,0.479,0.473,0.479,0.009,1.9149,5417.7,258.268
160717.SZ,20240220,0.479,0.479,0.482,0.476,0.479,0.0,0.0,3452.0,165.232
160717.SZ,20240221,0.479,0.479,0.498,0.479,0.493,0.014,2.9228,9683.4,475.004
160717.SZ,20240222,0.493,0.492,0.497,0.49,0.496,0.003,0.6085,1442.45,71.236
160717.SZ,20240223,0.496,0.497,0.503,0.496,0.499,0.003,0.6048,4676.85,233.823
160717.SZ,20240226,0.499,0.499,0.501,0.495,0.497,-0.002,-0.4008,1675.33,83.33
160717.SZ,20240227,0.497,0.495,0.5,0.493,0.498,0.001,0.2012,4201.89,208.611
160717.SZ,20240228,0.498,0.498,0.502,0.491,0.491,-0.007,-1.4056,7904.67,393.387
160717.SZ,20240229,0.491,0.491,0.496,0.488,0.495,0.004,0.8147,4468.77,220.541
160717.SZ,20240301,0.495,0.495,0.496,0.49,0.496,0.001,0.202,12074.89,596.119
160717.SZ,20240304,0.496,0.497,0.497,0.492,0.492,-0.004,-0.8065,642.03,31.623
160717.SZ,20240305,0.492,0.492,0.492,0.482,0.484,-0.008,-1.626,6293.57,305.308
160717.SZ,20240306,0.484,0.484,0.492,0.481,0.488,0.004,0.8264,5417.15,263.221
160717.SZ,20240307,0.488,0.491,0.493,0.485,0.485,-0.003,-0.6148,3149.15,154.395
160717.SZ,20240308,0.485,0.485,0.492,0.485,0.492,0.007,1.4433,1882.0,92.381
160717.SZ,20240311,0.492,0.492,0.496,0.492,0.496,0.004,0.813,2866.3,141.619
160717.SZ,20240312,0.496,0.496,0.51,0.496,0.51,0.014,2.8226,25241.87,1274.554
160717.SZ,20240313,0.51,0.509,0.513,0.509,0.509,-0.001,-0.1961,9662.91,494.335
160717.SZ,20240314,0.509,0.509,0.514,0.505,0.507,-0.002,-0.3929,4578.08,232.925
160717.SZ,20240315,0.507,0.505,0.505,0.497,0.501,-0.006,-1.1834,7065.55,352.916
160717.SZ,20240318,0.501,0.501,0.505,0.501,0.504,0.003,0.5988,1613.0,81.066
160717.SZ,20240319,0.504,0.504,0.504,0.497,0.498,-0.006,-1.1905,3354.23,167.479
160717.SZ,20240320,0.498,0.498,0.501,0.496,0.501,0.003,0.6024,1564.0,78.038
160717.SZ,20240321,0.501,0.502,0.512,0.502,0.511,0.01,1.996,7314.44,371.605
160717.SZ,20240322,0.511,0.508,0.508,0.496,0.5,-0.011,-2.1526,4027.0,201.205
160717.SZ,20240325,0.5,0.5,0.503,0.49,0.5,0.0,0.0,2620.0,129.896
160717.SZ,20240326,0.5,0.498,0.506,0.498,0.506,0.006,1.2,2514.56,126.354
160717.SZ,20240327,0.506,0.502,0.502,0.497,0.497,-0.009,-1.7787,2446.0,122.143
160717.SZ,20240328,0.497,0.497,0.506,0.496,0.501,0.004,0.8048,3305.1,165.972
160717.SZ,20240329,0.501,0.504,0.505,0.501,0.501,0.0,0.0,1281.0,64.472
160717.SZ,20240401,0.501,0.501,0.509,0.501,0.507,0.006,1.1976,3151.88,159.622
160717.SZ,20240402,0.507,0.509,0.513,0.509,0.513,0.006,1.1834,3885.67,198.993
160717.SZ,20240403,0.513,0.514,0.514,0.507,0.507,-0.006,-1.1696,1779.88,90.939
160717.SZ,20240408,0.507,0.506,0.51,0.503,0.507,0.0,0.0,1397.78,70.88
160717.SZ,20240409,0.507,0.509,0.514,0.508,0.51,0.003,0.5917,2833.88,144.499
160717.SZ,20240410,0.51,0.512,0.518,0.512,0.516,0.006,1.1765,9415.86,485.276
160717.SZ,20240411,0.516,0.514,0.518,0.51,0.517,0.001,0.1938,3494.83,180.221
160717.SZ,20240412,0.517,0.517,0.517,0.508,0.508,-0.009,-1.7408,4608.34,235.549
160717.SZ,20240415,0.508,0.506,0.508,0.501,0.506,-0.002,-0.3937,2156.62,108.96
160717.SZ,20240416,0.506,0.503,0.504,0.497,0.497,-0.009,-1.7787,3872.07,193.406
160717.SZ,20240417,0.497,0.497,0.5,0.496,0.499,0.002,0.4024,8879.0,442.27
160717.SZ,20240418,0.499,0.499,0.505,0.496,0.503,0.004,0.8016,6919.34,347.524
160717.SZ,20240419,0.503,0.503,0.503,0.492,0.498,-0.005,-0.994,5464.24,270.935
160717.SZ,20240422,0.498,0.498,0.507,0.498,0.504,0.006,1.2048,4014.83,202.39
160717.SZ,20240423,0.504,0.505,0.512,0.505,0.511,0.007,1.3889,8939.02,454.966
160717.SZ,20240424,0.511,0.513,0.524,0.513,0.524,0.013,2.544,12701.12,659.296
160717.SZ,20240425,0.524,0.523,0.531,0.522,0.525,0.001,0.1908,2211.16,116.518
160717.SZ,20240426,0.525,0.53,0.541,0.53,0.538,0.013,2.4762,18544.2,999.355
160717.SZ,20240429,0.538,0.539,0.546,0.539,0.54,0.002,0.3717,6778.0,367.701
160717.SZ,20240430,0.54,0.54,0.544,0.538,0.54,0.0,0.0,1952.0,105.421
160717.SZ,20240506,0.54,0.56,0.563,0.557,0.562,0.022,4.0741,22870.9,1280.329
160717.SZ,20240507,0.562,0.562,0.566,0.558,0.56,-0.002,-0.3559,2378.0,133.501
160717.SZ,20240508,0.56,0.56,0.563,0.554,0.555,-0.005,-0.8929,2625.65,146.413
160717.SZ,20240509,0.555,0.554,0.562,0.554,0.562,0.007,1.2613,3993.32,223.315
160717.SZ,20240510,0.562,0.563,0.576,0.563,0.574,0.012,2.1352,9679.61,555.079
160717.SZ,20240513,0.574,0.573,0.582,0.571,0.579,0.005,0.8711,9362.0,539.323
160717.SZ,20240514,0.579,0.582,0.589,0.571,0.581,0.002,0.3454,4807.53,278.991
160717.SZ,20240515,0.581,0.581,0.581,0.575,0.575,-0.006,-1.0327,1987.55,114.583
160717.SZ,20240516,0.575,0.581,0.589,0.579,0.588,0.013,2.2609,16334.32,953.914
160717.SZ,20240517,0.588,0.592,0.596,0.589,0.593,0.005,0.8503,3402.56,201.712
160717.SZ,20240520,0.593,0.596,0.598,0.594,0.596,0.003,0.5059,7506.0,448.019
160717.SZ,20240521,0.596,0.594,0.594,0.584,0.585,-0.011,-1.8456,5135.38,300.883
160717.SZ,20240522,0.585,0.585,0.589,0.582,0.585,0.0,0.0,5188.32,304.433
160717.SZ,20240523,0.585,0.582,0.582,0.571,0.575,-0.01,-1.7094,4283.0,246.963
160717.SZ,20240524,0.575,0.574,0.575,0.565,0.57,-0.005,-0.8696,17034.88,964.345
160717.SZ,20240527,0.57,0.566,0.575,0.566,0.575,0.005,0.8772,4394.55,250.646
160717.SZ,20240528,0.575,0.575,0.582,0.573,0.574,-0.001,-0.1739,4368.12,251.58
160717.SZ,20240529,0.574,0.573,0.573,0.565,0.567,-0.007,-1.2195,3768.0,213.941
160717.SZ,20240530,0.567,0.567,0.567,0.556,0.556,-0.011,-1.94,3029.1,170.208
160717.SZ,20240531,0.556,0.56,0.567,0.56,0.561,0.005,0.8993,1495.45,84.395
160717.SZ,20240603,0.561,0.563,0.57,0.561,0.567,0.006,1.0695,5728.87,325.196
160717.SZ,20240604,0.567,0.567,0.568,0.565,0.568,0.001,0.1764,825.78,46.834
160717.SZ,20240605,0.568,0.568,0.573,0.566,0.567,-0.001,-0.1761,673.61,38.497
160717.SZ,20240606,0.567,0.567,0.572,0.565,0.569,0.002,0.3527,4055.46,230.14
160717.SZ,20240607,0.569,0.569,0.57,0.56,0.565,-0.004,-0.703,941.73,53.296
160717.SZ,20240611,0.565,0.565,0.565,0.555,0.561,-0.004,-0.708,3369.0,187.779
160717.SZ,20240612,0.561,0.56,0.56,0.555,0.556,-0.005,-0.8913,1135.0,63.053
160717.SZ,20240613,0.556,0.558,0.563,0.556,0.556,0.0,0.0,1352.55,75.532
160717.SZ,20240614,0.556,0.556,0.568,0.553,0.56,0.004,0.7194,2522.14,141.173
160717.SZ,20240617,0.56,0.56,0.564,0.559,0.56,0.0,0.0,338.0,18.918
160717.SZ,20240618,0.56,0.56,0.56,0.558,0.559,-0.001,-0.1786,1324.66,74.127
160717.SZ,20240619,0.559,0.559,0.576,0.559,0.572,0.013,2.3256,2296.62,129.942
160717.SZ,20240620,0.572,0.573,0.576,0.57,0.572,0.0,0.0,2682.16,153.437
160717.SZ,20240621,0.572,0.57,0.57,0.556,0.564,-0.008,-1.3986,3900.89,219.753
160717.SZ,20240624,0.564,0.563,0.563,0.556,0.556,-0.008,-1.4184,3283.34,183.268
160717.SZ,20240625,0.556,0.558,0.569,0.558,0.56,0.004,0.7194,2099.0,118.32
160717.SZ,20240626,0.56,0.559,0.567,0.559,0.567,0.007,1.25,1695.56,95.682
160717.SZ,20240627,0.567,0.565,0.565,0.549,0.553,-0.014,-2.4691,3128.0,173.731
160717.SZ,20240628,0.553,0.55,0.557,0.55,0.557,0.004,0.7233,456.0,25.24
