ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount,adj_factor
159718.SZ,2024-01-02,0.687,0.689,0.691,0.674,0.675,-0.012,-1.7467,251281.0,17087.02,1.0
159718.SZ,2024-01-03,0.675,0.675,0.683,0.666,0.669,-0.006,-0.8889,346563.0,23391.792,1.0
159718.SZ,2024-01-04,0.669,0.672,0.675,0.662,0.671,0.002,0.299,181161.01,12123.454,1.0
159718.SZ,2024-01-05,0.671,0.674,0.674,0.65,0.653,-0.018,-2.6826,275719.0,18191.659,1.0
159718.SZ,2024-01-08,0.653,0.651,0.654,0.629,0.631,-0.022,-3.3691,243337.0,15538.026,1.0
159718.SZ,2024-01-09,0.631,0.634,0.654,0.634,0.645,0.014,2.2187,414781.01,26845.14,1.0
159718.SZ,2024-01-10,0.645,0.647,0.66,0.644,0.65,0.005,0.7752,449772.0,29394.412,1.0
159718.SZ,2024-01-11,0.65,0.659,0.667,0.656,0.661,0.011,1.6923,218769.0,14460.084,1.0
159718.SZ,2024-01-12,0.661,0.658,0.658,0.646,0.647,-0.014,-2.118,287871.0,18753.331,1.0
159718.SZ,2024-01-15,0.647,0.647,0.657,0.642,0.649,0.002,0.3091,270510.0,17647.727,1.0
159718.SZ,2024-01-16,0.649,0.641,0.652,0.637,0.639,-0.01,-1.5408,172291.0,11099.822,1.0
159718.SZ,2024-01-17,0.639,0.635,0.638,0.606,0.61,-0.029,-4.5383,268435.0,16583.496,1.0
159718.SZ,2024-01-18,0.61,0.611,0.618,0.607,0.618,0.008,1.3115,357396.0,21873.787,1.0
159718.SZ,2024-01-19,0.618,0.621,0.621,0.591,0.591,-0.027,-4.3689,278210.01,16793.108,1.0
159718.SZ,2024-01-22,0.591,0.594,0.596,0.56,0.563,-0.028,-4.7377,401770.0,23024.589,1.0
159718.SZ,2024-01-23,0.563,0.566,0.591,0.566,0.583,0.02,3.5524,350440.0,20333.387,1.0
159718.SZ,2024-01-24,0.583,0.589,0.6,0.576,0.587,0.004,0.6861,246803.0,14437.746,1.0
159718.SZ,2024-01-25,0.587,0.59,0.604,0.585,0.604,0.017,2.8961,449718.0,26851.376,1.0
159718.SZ,2024-01-26,0.604,0.602,0.615,0.55,0.565,-0.039,-6.457,704389.05,41379.846,1.0
159718.SZ,2024-01-29,0.565,0.572,0.586,0.562,0.563,-0.002,-0.354,678387.0,38947.345,1.0
159718.SZ,2024-01-30,0.563,0.564,0.566,0.55,0.551,-0.012,-2.1314,431636.0,24048.414,1.0
159718.SZ,2024-01-31,0.551,0.551,0.556,0.528,0.53,-0.021,-3.8113,416110.13,22356.299,1.0
159718.SZ,2024-02-01,0.53,0.532,0.554,0.531,0.544,0.014,2.6415,602058.0,32943.235,1.0
159718.SZ,2024-02-02,0.544,0.553,0.555,0.513,0.517,-0.027,-4.9632,633177.0,33573.789,1.0
159718.SZ,2024-02-05,0.517,0.516,0.527,0.51,0.52,0.003,0.5803,665592.05,34503.622,1.0
