ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
510770.SH,20240102,0.565,0.57,0.57,0.555,0.556,-0.009,-1.5929,11413.0,634.987
510770.SH,20240103,0.556,0.554,0.554,0.541,0.548,-0.008,-1.4388,16459.0,900.063
510770.SH,20240104,0.548,0.545,0.548,0.538,0.542,-0.006,-1.0949,2113.0,114.273
510770.SH,20240105,0.542,0.541,0.541,0.528,0.531,-0.011,-2.0295,54847.0,2937.12
510770.SH,20240108,0.531,0.54,0.54,0.517,0.517,-0.014,-2.6365,2425.0,126.65
510770.SH,20240109,0.517,0.52,0.54,0.512,0.512,-0.005,-0.9671,66055.0,3427.519
510770.SH,20240110,0.512,0.517,0.524,0.508,0.516,0.004,0.7813,35172.0,1820.062
510770.SH,20240111,0.516,0.516,0.527,0.516,0.525,0.009,1.7442,65631.0,3418.928
510770.SH,20240112,0.525,0.52,0.529,0.52,0.523,-0.002,-0.381,62905.0,3301.671
510770.SH,20240115,0.523,0.52,0.522,0.514,0.52,-0.003,-0.5736,31523.0,1630.004
510770.SH,20240116,0.52,0.516,0.519,0.51,0.515,-0.005,-0.9615,65348.0,3365.962
510770.SH,20240117,0.515,0.515,0.515,0.5,0.5,-0.015,-2.9126,15225.0,770.092
510770.SH,20240118,0.5,0.517,0.517,0.49,0.501,0.001,0.2,55650.0,2757.399
510770.SH,20240119,0.501,0.501,0.51,0.501,0.502,0.001,0.1996,6086.0,310.165
510770.SH,20240122,0.502,0.502,0.502,0.474,0.474,-0.028,-5.5777,6309.0,307.67
510770.SH,20240123,0.474,0.472,0.484,0.451,0.483,0.009,1.8987,26902.0,1285.107
510770.SH,20240124,0.483,0.484,0.484,0.465,0.483,0.0,0.0,35707.0,1698.768
510770.SH,20240125,0.483,0.48,0.492,0.476,0.492,0.009,1.8634,57039.0,2763.096
510770.SH,20240126,0.492,0.477,0.491,0.477,0.488,-0.004,-0.813,3206.0,156.383
510770.SH,20240129,0.488,0.484,0.484,0.46,0.465,-0.023,-4.7131,19327.0,902.089
510770.SH,20240130,0.465,0.461,0.477,0.448,0.45,-0.015,-3.2258,18730.0,856.107
510770.SH,20240131,0.45,0.458,0.461,0.437,0.438,-0.012,-2.6667,43284.0,1913.232
510770.SH,20240201,0.438,0.436,0.446,0.433,0.438,0.0,0.0,34720.0,1522.105
510770.SH,20240202,0.438,0.436,0.437,0.409,0.421,-0.017,-3.8813,39892.0,1690.354
510770.SH,20240205,0.421,0.421,0.421,0.387,0.404,-0.017,-4.038,68731.0,2753.137
510770.SH,20240206,0.404,0.404,0.433,0.392,0.431,0.027,6.6832,33062.0,1359.298
510770.SH,20240207,0.431,0.431,0.448,0.431,0.446,0.015,3.4803,44602.0,1987.531
510770.SH,20240208,0.446,0.45,0.466,0.45,0.464,0.018,4.0359,34568.0,1587.571
510770.SH,20240219,0.464,0.468,0.469,0.457,0.462,-0.002,-0.431,49830.0,2299.311
510770.SH,20240220,0.462,0.459,0.463,0.447,0.463,0.001,0.2165,42928.0,1954.37
510770.SH,20240221,0.463,0.461,0.481,0.453,0.473,0.01,2.1598,61730.0,2910.618
510770.SH,20240222,0.473,0.469,0.478,0.469,0.475,0.002,0.4228,57200.0,2705.112
510770.SH,20240223,0.475,0.476,0.482,0.476,0.482,0.007,1.4737,53317.0,2549.698
510770.SH,20240226,0.482,0.482,0.498,0.474,0.482,0.0,0.0,106762.0,5193.622
510770.SH,20240227,0.482,0.482,0.509,0.482,0.509,0.027,5.6017,126582.0,6253.214
510770.SH,20240228,0.509,0.508,0.513,0.483,0.483,-0.026,-5.1081,76320.0,3814.116
510770.SH,20240229,0.483,0.481,0.5,0.478,0.5,0.017,3.5197,106186.0,5224.263
510770.SH,20240301,0.5,0.5,0.509,0.497,0.505,0.005,1.0,68816.0,3464.974
510770.SH,20240304,0.505,0.508,0.508,0.5,0.505,0.0,0.0,35208.0,1778.371
510770.SH,20240305,0.505,0.504,0.507,0.499,0.501,-0.004,-0.7921,50625.0,2552.557
510770.SH,20240306,0.501,0.501,0.514,0.497,0.511,0.01,1.996,45504.0,2292.094
510770.SH,20240307,0.511,0.511,0.511,0.495,0.496,-0.015,-2.9354,37163.0,1859.557
510770.SH,20240308,0.496,0.499,0.508,0.495,0.506,0.01,2.0161,23677.0,1187.267
510770.SH,20240311,0.506,0.506,0.518,0.506,0.517,0.011,2.1739,50310.0,2580.215
510770.SH,20240312,0.517,0.52,0.524,0.516,0.522,0.005,0.9671,25361.0,1320.355
510770.SH,20240313,0.522,0.522,0.527,0.517,0.523,0.001,0.1916,34497.0,1803.943
