ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
511010.SH,20240102,133.363,133.364,133.364,133.03,133.252,-0.111,-0.0832,31664.0,422059.052
511010.SH,20240103,133.252,133.215,133.247,133.155,133.217,-0.035,-0.0263,41739.0,555849.698
511010.SH,20240104,133.217,133.205,133.394,133.171,133.32,0.103,0.0773,4005.0,53394.226
511010.SH,20240105,133.32,133.318,133.592,133.283,133.457,0.137,0.1028,3307.0,44113.446
511010.SH,20240108,133.457,133.444,133.699,133.36,133.423,-0.034,-0.0255,30614.0,408421.848
511010.SH,20240109,133.423,133.422,133.486,133.41,133.444,0.021,0.0157,29256.0,390354.639
511010.SH,20240110,133.444,133.469,133.487,133.396,133.427,-0.017,-0.0127,22249.5,296839.811
511010.SH,20240111,133.427,133.428,133.476,133.369,133.46,0.033,0.0247,27338.5,364757.465
511010.SH,20240112,133.46,133.499,133.499,133.254,133.417,-0.043,-0.0322,26873.0,358434.741
511010.SH,20240115,133.417,133.417,133.456,133.367,133.373,-0.044,-0.033,61964.0,826566.021
511010.SH,20240116,133.373,133.331,133.359,133.28,133.282,-0.091,-0.0682,46331.0,617761.839
511010.SH,20240117,133.282,133.264,133.379,133.264,133.379,0.097,0.0728,42925.0,572341.542
511010.SH,20240118,133.379,133.415,133.557,133.334,133.35,-0.029,-0.0217,42701.0,569876.312
511010.SH,20240119,133.35,133.44,133.575,133.44,133.575,0.225,0.1687,50477.0,673929.522
511010.SH,20240122,133.575,133.577,133.7,133.548,133.637,0.062,0.0464,30624.0,409094.798
511010.SH,20240123,133.637,133.637,133.637,133.502,133.559,-0.078,-0.0584,31376.0,418987.63
511010.SH,20240124,133.559,133.511,133.598,133.496,133.512,-0.047,-0.0352,14214.0,189815.057
511010.SH,20240125,133.512,133.564,133.721,133.564,133.682,0.17,0.1273,16875.0,225569.346
511010.SH,20240126,133.682,133.75,133.847,133.747,133.775,0.093,0.0696,40995.0,548326.574
511010.SH,20240129,133.775,133.775,133.825,133.754,133.821,0.046,0.0344,30873.0,413130.976
511010.SH,20240130,133.821,134.016,134.308,133.918,134.167,0.346,0.2586,36493.0,489255.91
511010.SH,20240131,134.167,134.27,134.39,134.118,134.2,0.033,0.0246,25205.0,338210.701
511010.SH,20240201,134.2,134.12,134.177,133.944,134.078,-0.122,-0.0909,34043.0,456351.073
511010.SH,20240202,134.078,134.063,134.09,134.031,134.066,-0.012,-0.009,40738.0,546118.929
511010.SH,20240205,134.066,134.322,134.39,134.169,134.224,0.158,0.1179,34413.0,461796.508
511010.SH,20240206,134.224,134.145,134.17,133.97,134.023,-0.201,-0.1497,42677.0,572060.128
511010.SH,20240207,134.023,133.969,134.23,133.745,133.961,-0.062,-0.0463,15312.0,205142.624
511010.SH,20240208,133.961,134.195,134.2,134.002,134.2,0.239,0.1784,25645.0,343927.269
511010.SH,20240219,134.2,134.119,134.178,134.026,134.16,-0.04,-0.0298,38908.0,521972.404
511010.SH,20240220,134.16,134.148,134.22,134.13,134.202,0.042,0.0313,35983.0,482744.989
511010.SH,20240221,134.202,134.252,134.427,134.16,134.285,0.083,0.0618,29469.0,395684.697
511010.SH,20240222,134.285,134.285,134.357,134.231,134.343,0.058,0.0432,26980.0,362284.554
511010.SH,20240223,134.343,134.48,134.578,134.387,134.509,0.166,0.1236,36790.0,494736.824
511010.SH,20240226,134.509,134.499,134.566,134.41,134.521,0.012,0.0089,25915.0,348596.463
511010.SH,20240227,134.521,134.551,134.612,134.528,134.559,0.038,0.0282,28538.83,384026.914
511010.SH,20240228,134.559,134.525,134.597,134.498,134.57,0.011,0.0082,25255.0,339736.624
511010.SH,20240229,134.57,134.581,134.639,134.58,134.621,0.051,0.0379,54219.0,729932.059
511010.SH,20240301,134.621,134.6,134.624,134.53,134.54,-0.081,-0.0602,52223.0,702672.881
511010.SH,20240304,134.54,134.507,134.566,134.425,134.545,0.005,0.0037,43927.0,591032.483
511010.SH,20240305,134.545,134.527,134.578,134.501,134.55,0.005,0.0037,41925.0,564130.439
511010.SH,20240306,134.55,134.64,134.734,134.58,134.73,0.18,0.1338,37172.0,500761.277
511010.SH,20240307,134.73,134.955,134.955,134.742,134.846,0.116,0.0861,37630.0,507391.105
511010.SH,20240308,134.846,134.844,134.873,134.72,134.793,-0.053,-0.0393,43724.0,589453.577
511010.SH,20240311,134.793,134.696,134.792,134.671,134.708,-0.085,-0.0631,42286.0,569558.883
511010.SH,20240312,134.708,134.608,134.66,134.508,134.581,-0.127,-0.0943,41780.0,562296.87
511010.SH,20240313,134.581,134.469,134.555,134.374,134.544,-0.037,-0.0275,39384.0,529420.557
511010.SH,20240314,134.544,134.513,134.513,134.413,134.471,-0.073,-0.0543,34673.0,466290.866
511010.SH,20240315,134.471,134.499,134.603,134.492,134.554,0.083,0.0617,41887.0,563565.878
511010.SH,20240318,134.554,134.544,134.68,134.534,134.677,0.123,0.0914,41509.0,558782.778
511010.SH,20240319,134.677,134.68,134.792,134.68,134.783,0.106,0.0787,34378.0,463246.829
511010.SH,20240320,134.783,134.777,134.794,134.734,134.759,-0.024,-0.0178,67407.0,908402.705
511010.SH,20240321,134.759,134.709,134.791,134.624,134.783,0.024,0.0178,35896.0,483576.756
511010.SH,20240322,134.783,134.84,134.9,134.783,134.816,0.033,0.0245,38493.0,518969.632
511010.SH,20240325,134.816,134.68,134.776,134.658,134.752,-0.064,-0.0475,41118.0,553835.634
511010.SH,20240326,134.752,134.705,134.744,134.698,134.737,-0.015,-0.0111,31516.0,424598.115
511010.SH,20240327,134.737,134.732,134.812,134.721,134.791,0.054,0.0401,40304.0,543158.055
511010.SH,20240328,134.791,134.848,134.848,134.756,134.775,-0.016,-0.0119,2827.0,38109.293
511010.SH,20240329,134.775,134.807,134.933,134.779,134.923,0.148,0.1098,40632.0,548002.566
511010.SH,20240401,134.923,134.925,134.926,134.816,134.878,-0.045,-0.0334,30373.0,409613.209
511010.SH,20240402,134.878,134.878,134.93,134.878,134.926,0.048,0.0356,37738.0,509095.249
511010.SH,20240403,134.926,134.976,135.07,134.968,135.063,0.137,0.1015,34317.99,463414.435
511010.SH,20240408,135.063,135.063,135.258,135.052,135.23,0.167,0.1236,31544.29,426404.639
511010.SH,20240409,135.23,135.23,135.373,135.182,135.355,0.125,0.0924,41409.0,560376.532
511010.SH,20240410,135.355,135.287,135.4,135.258,135.369,0.014,0.0103,52895.29,715854.808
511010.SH,20240411,135.369,135.37,135.457,135.368,135.394,0.025,0.0185,39365.0,533063.942
511010.SH,20240412,135.394,135.437,135.599,135.437,135.569,0.175,0.1293,39987.0,541980.87
511010.SH,20240415,135.569,135.575,135.645,135.542,135.55,-0.019,-0.014,30803.0,417584.221
511010.SH,20240416,135.55,135.55,135.55,135.388,135.477,-0.073,-0.0539,38683.0,524038.437
511010.SH,20240417,135.477,135.477,135.542,135.477,135.512,0.035,0.0258,34128.0,462501.503
511010.SH,20240418,135.512,135.56,135.629,135.492,135.618,0.106,0.0782,31451.0,426368.681
511010.SH,20240419,135.618,135.679,135.736,135.679,135.706,0.088,0.0649,68993.0,936298.335
511010.SH,20240422,135.706,135.72,135.79,135.72,135.787,0.081,0.0597,30708.0,416881.888
511010.SH,20240423,135.787,135.798,135.979,135.793,135.977,0.19,0.1399,29838.0,405530.649
511010.SH,20240424,135.977,135.785,135.977,135.568,135.618,-0.359,-0.264,34713.0,471142.568
511010.SH,20240425,135.618,135.626,135.782,135.626,135.713,0.095,0.07,31794.0,431549.647
511010.SH,20240426,135.713,135.765,135.84,135.48,135.489,-0.224,-0.1651,28061.0,380788.172
511010.SH,20240429,135.489,135.625,135.625,134.512,134.929,-0.56,-0.4133,10692.0,144190.462
511010.SH,20240430,134.929,135.07,135.34,135.07,135.312,0.383,0.2839,36085.0,488135.623
511010.SH,20240506,135.312,135.317,135.525,135.058,135.525,0.213,0.1574,18296.0,247889.785
511010.SH,20240507,135.525,135.642,135.795,135.545,135.691,0.166,0.1225,29758.0,403983.601
511010.SH,20240508,135.691,135.691,135.734,135.679,135.715,0.024,0.0177,28352.65,384760.094
511010.SH,20240509,135.715,135.65,135.66,135.559,135.596,-0.119,-0.0877,41169.22,558285.771
511010.SH,20240510,135.596,135.588,135.624,135.554,135.572,-0.024,-0.0177,29334.52,397753.233
511010.SH,20240513,135.572,135.612,135.719,135.6,135.716,0.144,0.1062,27803.39,377206.359
511010.SH,20240514,135.716,135.749,135.826,135.721,135.791,0.075,0.0553,38968.0,529176.557
511010.SH,20240515,135.791,135.797,135.851,135.731,135.79,-0.001,-0.0007,34142.3,463696.607
511010.SH,20240516,135.79,135.778,135.778,135.656,135.726,-0.064,-0.0471,33005.0,447901.104
511010.SH,20240517,135.726,135.628,135.71,135.527,135.627,-0.099,-0.0729,38343.0,520056.659
511010.SH,20240520,135.627,135.702,135.79,135.63,135.789,0.162,0.1194,33931.1,460591.794
511010.SH,20240521,135.789,135.797,135.797,135.698,135.719,-0.07,-0.0516,32296.0,438365.632
511010.SH,20240522,135.719,135.732,135.78,135.722,135.777,0.058,0.0427,33810.0,459043.44
511010.SH,20240523,135.777,135.81,135.878,135.81,135.871,0.094,0.0692,34495.0,468626.305
511010.SH,20240524,135.871,135.899,135.906,135.838,135.874,0.003,0.0022,32052.0,435493.17
511010.SH,20240527,135.874,135.873,135.873,135.804,135.84,-0.034,-0.025,35643.0,484134.371
511010.SH,20240528,135.84,135.857,135.921,135.843,135.916,0.076,0.0559,30882.0,419630.816
511010.SH,20240529,135.916,135.966,136.0,135.929,135.988,0.072,0.053,28917.0,393217.257
511010.SH,20240530,135.988,135.986,136.048,135.985,136.041,0.053,0.039,28777.74,391452.427
511010.SH,20240531,136.041,135.98,136.059,135.98,136.018,-0.023,-0.0169,35903.0,488344.735
511010.SH,20240603,136.018,136.025,136.16,136.023,136.16,0.142,0.1044,43246.0,588590.463
511010.SH,20240604,136.16,136.14,136.199,136.124,136.192,0.032,0.0235,35781.29,487162.149
511010.SH,20240605,136.192,136.158,136.349,136.158,136.231,0.039,0.0286,33142.0,451510.23
511010.SH,20240606,136.231,136.233,136.27,136.159,136.205,-0.026,-0.0191,28371.0,386461.629
511010.SH,20240607,136.205,136.215,136.255,136.208,136.254,0.049,0.036,32798.0,446804.856
511010.SH,20240611,136.254,136.254,136.298,136.218,136.254,0.0,0.0,26419.9,359971.961
511010.SH,20240612,136.254,136.243,136.284,136.211,136.236,-0.018,-0.0132,25551.0,348113.356
511010.SH,20240613,136.236,136.238,136.277,136.237,136.249,0.013,0.0095,28111.0,383015.862
511010.SH,20240614,136.249,136.265,136.279,136.233,136.27,0.021,0.0154,33934.0,462389.224
511010.SH,20240617,136.27,136.272,136.328,136.271,136.327,0.057,0.0418,27625.0,376491.11
511010.SH,20240618,136.327,136.327,136.382,136.327,136.364,0.037,0.0271,28487.0,388415.339
511010.SH,20240619,136.364,136.366,136.423,136.171,136.391,0.027,0.0198,53157.0,724892.385
511010.SH,20240620,136.391,136.476,136.51,136.424,136.506,0.115,0.0843,30529.0,416635.556
511010.SH,20240621,136.506,136.509,136.509,136.392,136.437,-0.069,-0.0505,29703.0,405267.714
511010.SH,20240624,136.437,136.437,136.525,136.331,136.52,0.083,0.0608,28418.0,387723.21
511010.SH,20240625,136.52,136.515,136.62,136.514,136.562,0.042,0.0308,38625.0,527605.233
511010.SH,20240626,136.562,136.595,136.677,136.595,136.662,0.1,0.0732,35230.46,481371.445
511010.SH,20240627,136.662,136.674,136.812,136.674,136.803,0.141,0.1032,31055.0,424762.226
511010.SH,20240628,136.803,136.838,136.946,136.833,136.899,0.096,0.0702,49050.0,671355.11
511010.SH,20240701,136.899,136.93,136.98,136.56,136.672,-0.227,-0.1658,8915.0,121957.868
511010.SH,20240702,136.672,136.639,136.798,136.331,136.795,0.123,0.09,34446.22,470877.13
511010.SH,20240703,136.795,136.817,137.039,136.817,137.007,0.212,0.155,40451.0,553749.871
511010.SH,20240704,137.007,137.032,137.032,136.907,136.934,-0.073,-0.0533,64538.1,883819.042
511010.SH,20240705,136.934,136.935,136.982,136.78,136.828,-0.106,-0.0774,45067.0,616550.151
511010.SH,20240708,136.828,136.688,136.688,136.411,136.561,-0.267,-0.1951,46433.2,633828.016
511010.SH,20240709,136.561,136.635,136.732,136.635,136.729,0.168,0.123,34476.0,471260.267
511010.SH,20240710,136.729,136.729,136.822,136.679,136.815,0.086,0.0629,40662.0,556048.44
511010.SH,20240711,136.815,136.814,136.825,136.728,136.808,-0.007,-0.0051,44301.0,605995.419
511010.SH,20240712,136.808,136.835,136.947,136.835,136.916,0.108,0.0789,32251.0,441525.725
511010.SH,20240715,136.916,136.93,136.984,136.916,136.968,0.052,0.038,34516.0,472735.322
511010.SH,20240716,136.968,136.97,136.994,136.863,136.967,-0.001,-0.0007,32254.0,441735.71
511010.SH,20240717,136.967,136.971,137.029,136.94,136.999,0.032,0.0234,38830.1,531856.232
511010.SH,20240718,136.999,137.006,137.007,136.917,136.958,-0.041,-0.0299,18601.0,254751.432
511010.SH,20240719,136.958,136.961,137.055,136.961,137.05,0.092,0.0672,38215.0,523565.601
511010.SH,20240722,137.05,137.192,137.4,137.09,137.341,0.291,0.2123,30731.1,421893.553
511010.SH,20240723,137.341,137.464,137.49,137.363,137.486,0.145,0.1056,45656.0,627477.998
511010.SH,20240724,137.486,137.497,137.542,137.43,137.488,0.002,0.0015,40589.0,557941.088
511010.SH,20240725,137.488,137.488,137.588,137.481,137.508,0.02,0.0145,35684.0,490721.426
511010.SH,20240726,137.508,137.524,137.581,137.503,137.567,0.059,0.0429,18868.0,259492.947
511010.SH,20240729,137.567,137.58,137.58,137.518,137.544,-0.023,-0.0167,34882.0,479801.006
511010.SH,20240730,137.544,137.549,137.596,137.504,137.564,0.02,0.0145,38542.0,530140.343
511010.SH,20240731,137.564,137.63,137.75,137.601,137.661,0.097,0.0705,32067.0,441450.945
511010.SH,20240801,137.661,137.754,138.0,137.65,137.887,0.226,0.1642,24949.0,343700.335
511010.SH,20240802,137.887,137.97,138.288,137.958,138.088,0.201,0.1458,25648.0,354010.935
511010.SH,20240805,138.088,138.094,138.25,137.99,138.139,0.051,0.0369,38029.0,525168.199
511010.SH,20240806,138.139,137.916,137.961,137.601,137.94,-0.199,-0.1441,27544.0,379823.604
511010.SH,20240807,137.94,137.934,138.21,137.934,138.131,0.191,0.1385,39797.46,549421.28
511010.SH,20240808,138.131,138.1,138.1,137.798,138.011,-0.12,-0.0869,40429.0,557716.555
511010.SH,20240809,138.011,137.822,137.847,137.725,137.826,-0.185,-0.134,29740.1,409834.442
511010.SH,20240812,137.826,137.55,137.749,137.2,137.204,-0.622,-0.4513,48832.0,670790.971
511010.SH,20240813,137.204,137.318,137.668,137.209,137.609,0.405,0.2952,56401.0,775790.6
511010.SH,20240814,137.609,137.758,137.989,137.683,137.736,0.127,0.0923,36982.0,509655.437
511010.SH,20240815,137.736,137.736,137.836,137.551,137.6,-0.136,-0.0987,24381.0,335713.097
511010.SH,20240816,137.6,137.585,137.665,137.52,137.577,-0.023,-0.0167,36548.0,502938.45
511010.SH,20240819,137.577,137.663,137.663,137.528,137.636,0.059,0.0429,41832.0,575601.0
511010.SH,20240820,137.636,137.638,137.638,137.571,137.614,-0.022,-0.016,40905.5,562956.075
