ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
517550.SH,20240102,0.683,0.681,0.681,0.673,0.673,-0.01,-1.4641,84808.0,5721.486
517550.SH,20240103,0.673,0.67,0.67,0.664,0.665,-0.008,-1.1887,26280.0,1747.314
517550.SH,20240104,0.665,0.659,0.663,0.657,0.661,-0.004,-0.6015,69553.0,4593.288
517550.SH,20240105,0.661,0.662,0.664,0.658,0.658,-0.003,-0.4539,19176.0,1269.974
517550.SH,20240108,0.658,0.657,0.658,0.647,0.648,-0.01,-1.5198,20388.0,1322.703
517550.SH,20240109,0.648,0.648,0.651,0.645,0.647,-0.001,-0.1543,76583.0,4944.758
517550.SH,20240110,0.647,0.645,0.651,0.644,0.647,0.0,0.0,14121.0,916.802
517550.SH,20240111,0.647,0.651,0.656,0.651,0.656,0.009,1.391,67719.0,4440.509
517550.SH,20240112,0.656,0.654,0.656,0.654,0.654,-0.002,-0.3049,17144.0,1122.53
517550.SH,20240115,0.654,0.649,0.656,0.649,0.652,-0.002,-0.3058,85897.0,5609.351
517550.SH,20240116,0.652,0.652,0.652,0.645,0.645,-0.007,-1.0736,20505.0,1326.0
517550.SH,20240117,0.645,0.643,0.643,0.627,0.627,-0.018,-2.7907,74061.0,4697.925
517550.SH,20240118,0.627,0.633,0.639,0.624,0.639,0.012,1.9139,67729.0,4267.126
517550.SH,20240119,0.639,0.64,0.643,0.635,0.638,-0.001,-0.1565,85251.0,5432.265
517550.SH,20240122,0.638,0.632,0.632,0.619,0.621,-0.017,-2.6646,43463.0,2726.422
517550.SH,20240123,0.621,0.615,0.633,0.615,0.63,0.009,1.4493,45105.0,2831.679
517550.SH,20240124,0.63,0.633,0.637,0.629,0.636,0.006,0.9524,100266.0,6355.16
517550.SH,20240125,0.636,0.635,0.645,0.635,0.644,0.008,1.2579,85835.0,5516.097
517550.SH,20240126,0.644,0.643,0.646,0.639,0.642,-0.002,-0.3106,34384.0,2201.68
517550.SH,20240129,0.642,0.648,0.65,0.645,0.646,0.004,0.6231,58477.0,3777.529
517550.SH,20240130,0.646,0.64,0.64,0.633,0.637,-0.009,-1.3932,27608.0,1754.105
517550.SH,20240131,0.637,0.633,0.633,0.623,0.624,-0.013,-2.0408,37894.0,2377.297
517550.SH,20240201,0.624,0.625,0.632,0.623,0.63,0.006,0.9615,21363.0,1344.846
517550.SH,20240202,0.63,0.636,0.641,0.619,0.631,0.001,0.1587,44014.0,2758.382
517550.SH,20240205,0.631,0.631,0.637,0.624,0.634,0.003,0.4754,4218.0,264.294
517550.SH,20240206,0.634,0.639,0.657,0.639,0.657,0.023,3.6278,52411.0,3395.739
517550.SH,20240207,0.657,0.66,0.664,0.656,0.663,0.006,0.9132,35363.0,2337.913
517550.SH,20240208,0.663,0.666,0.666,0.658,0.659,-0.004,-0.6033,5765.0,380.415
517550.SH,20240219,0.659,0.665,0.677,0.665,0.669,0.01,1.5175,16775.0,1125.932
517550.SH,20240220,0.669,0.668,0.669,0.665,0.669,0.0,0.0,23837.0,1589.953
517550.SH,20240221,0.669,0.675,0.697,0.675,0.689,0.02,2.9895,30285.0,2084.047
517550.SH,20240222,0.689,0.684,0.69,0.684,0.69,0.001,0.1451,12605.0,866.2
517550.SH,20240223,0.69,0.69,0.693,0.689,0.693,0.003,0.4348,15028.0,1038.713
517550.SH,20240226,0.693,0.693,0.696,0.687,0.688,-0.005,-0.7215,7713.0,533.135
517550.SH,20240227,0.688,0.689,0.69,0.683,0.689,0.001,0.1453,12293.0,845.275
517550.SH,20240228,0.689,0.692,0.693,0.683,0.683,-0.006,-0.8708,20879.0,1441.807
517550.SH,20240229,0.683,0.683,0.696,0.683,0.695,0.012,1.757,70901.0,4916.553
517550.SH,20240301,0.695,0.69,0.702,0.69,0.702,0.007,1.0072,2047.0,143.206
517550.SH,20240304,0.702,0.702,0.704,0.699,0.7,-0.002,-0.2849,7699.0,539.154
517550.SH,20240305,0.7,0.7,0.7,0.694,0.7,0.0,0.0,5611.0,391.448
517550.SH,20240306,0.7,0.695,0.705,0.695,0.703,0.003,0.4286,3992.0,278.944
517550.SH,20240307,0.703,0.701,0.707,0.699,0.699,-0.004,-0.569,18344.0,1287.494
517550.SH,20240308,0.699,0.699,0.702,0.696,0.702,0.003,0.4292,11161.0,779.472
517550.SH,20240311,0.702,0.709,0.715,0.706,0.715,0.013,1.8519,6628.0,468.657
517550.SH,20240312,0.715,0.715,0.731,0.715,0.731,0.016,2.2378,4799.0,349.091
517550.SH,20240313,0.731,0.735,0.735,0.723,0.727,-0.004,-0.5472,1662.0,121.243
517550.SH,20240314,0.727,0.714,0.73,0.714,0.722,-0.005,-0.6878,16317.0,1178.524
517550.SH,20240315,0.722,0.722,0.722,0.717,0.719,-0.003,-0.4155,279.0,20.054
517550.SH,20240318,0.719,0.718,0.722,0.718,0.721,0.002,0.2782,8370.0,601.578
517550.SH,20240319,0.721,0.717,0.724,0.717,0.722,0.001,0.1387,5679.0,407.921
517550.SH,20240320,0.722,0.722,0.722,0.715,0.715,-0.007,-0.9695,1032.0,74.239
517550.SH,20240321,0.715,0.722,0.728,0.721,0.727,0.012,1.6783,26655.0,1934.837
517550.SH,20240322,0.727,0.721,0.721,0.711,0.714,-0.013,-1.7882,23919.0,1707.648
517550.SH,20240325,0.714,0.72,0.72,0.718,0.718,0.004,0.5602,654.0,47.068
517550.SH,20240326,0.718,0.717,0.724,0.717,0.723,0.005,0.6964,5189.0,373.613
517550.SH,20240327,0.723,0.716,0.725,0.716,0.723,0.0,0.0,6199.0,447.367
517550.SH,20240328,0.723,0.717,0.733,0.717,0.725,0.002,0.2766,36150.0,2642.61
517550.SH,20240329,0.725,0.724,0.727,0.724,0.727,0.002,0.2759,2031.0,147.426
517550.SH,20240401,0.727,0.733,0.742,0.733,0.74,0.013,1.7882,40136.0,2970.719
517550.SH,20240402,0.74,0.744,0.746,0.742,0.742,0.002,0.2703,6329.0,470.258
517550.SH,20240403,0.742,0.743,0.743,0.74,0.741,-0.001,-0.1348,4566.0,338.326
517550.SH,20240408,0.741,0.741,0.748,0.729,0.735,-0.006,-0.8097,18099.0,1323.141
517550.SH,20240409,0.735,0.733,0.733,0.73,0.731,-0.004,-0.5442,88908.0,6507.529
517550.SH,20240410,0.731,0.728,0.734,0.727,0.728,-0.003,-0.4104,3271.0,238.684
517550.SH,20240411,0.728,0.725,0.731,0.725,0.73,0.002,0.2747,757.0,55.078
517550.SH,20240412,0.73,0.732,0.732,0.72,0.72,-0.01,-1.3699,918.0,66.488
517550.SH,20240415,0.72,0.72,0.732,0.72,0.73,0.01,1.3889,9045.0,658.294
517550.SH,20240416,0.73,0.725,0.725,0.72,0.72,-0.01,-1.3699,18540.0,1336.902
517550.SH,20240417,0.72,0.717,0.719,0.716,0.719,-0.001,-0.1389,34849.0,2498.898
517550.SH,20240418,0.719,0.721,0.735,0.721,0.726,0.007,0.9736,44187.0,3224.198
517550.SH,20240419,0.726,0.717,0.719,0.716,0.718,-0.008,-1.1019,58827.0,4220.109
517550.SH,20240422,0.718,0.724,0.738,0.724,0.734,0.016,2.2284,15254.0,1114.85
517550.SH,20240423,0.734,0.734,0.743,0.734,0.743,0.009,1.2262,68668.0,5085.846
517550.SH,20240424,0.743,0.74,0.748,0.74,0.748,0.005,0.6729,64478.0,4815.757
517550.SH,20240425,0.748,0.745,0.75,0.745,0.746,-0.002,-0.2674,26619.0,1988.996
517550.SH,20240426,0.746,0.752,0.763,0.752,0.76,0.014,1.8767,68653.0,5221.462
517550.SH,20240429,0.76,0.754,0.77,0.754,0.759,-0.001,-0.1316,5569.0,425.019
517550.SH,20240430,0.759,0.762,0.772,0.761,0.762,0.003,0.3953,54812.0,4188.319
517550.SH,20240506,0.762,0.763,0.79,0.763,0.79,0.028,3.6745,63306.0,4983.001
517550.SH,20240507,0.79,0.79,0.79,0.784,0.786,-0.004,-0.5063,7098.0,557.558
517550.SH,20240508,0.786,0.781,0.786,0.777,0.778,-0.008,-1.0178,42726.0,3329.101
517550.SH,20240509,0.778,0.777,0.787,0.777,0.786,0.008,1.0283,38050.0,2990.013
517550.SH,20240510,0.786,0.79,0.79,0.781,0.787,0.001,0.1272,44782.0,3525.638
517550.SH,20240513,0.787,0.781,0.79,0.781,0.789,0.002,0.2541,10603.0,834.873
517550.SH,20240514,0.789,0.793,0.793,0.786,0.786,-0.003,-0.3802,28306.0,2227.756
517550.SH,20240515,0.786,0.788,0.788,0.784,0.784,-0.002,-0.2545,286.0,22.471
517550.SH,20240516,0.784,0.782,0.789,0.781,0.786,0.002,0.2551,16973.0,1337.699
517550.SH,20240517,0.786,0.792,0.792,0.782,0.789,0.003,0.3817,68707.0,5384.924
517550.SH,20240520,0.789,0.785,0.796,0.785,0.789,0.0,0.0,3844.0,304.242
517550.SH,20240521,0.789,0.786,0.786,0.779,0.781,-0.008,-1.0139,25437.0,1985.25
517550.SH,20240522,0.781,0.778,0.779,0.776,0.777,-0.004,-0.5122,5104.0,396.976
517550.SH,20240523,0.777,0.778,0.778,0.769,0.77,-0.007,-0.9009,8958.0,690.106
517550.SH,20240524,0.77,0.766,0.766,0.758,0.758,-0.012,-1.5584,83039.9,6325.122
517550.SH,20240527,0.758,0.752,0.77,0.752,0.77,0.012,1.5831,1125.0,85.936
517550.SH,20240528,0.77,0.774,0.774,0.764,0.764,-0.006,-0.7792,16619.0,1273.31
517550.SH,20240529,0.764,0.76,0.76,0.758,0.758,-0.006,-0.7853,230.0,17.44
517550.SH,20240530,0.758,0.751,0.753,0.74,0.742,-0.016,-2.1108,8457.0,628.456
517550.SH,20240531,0.742,0.745,0.748,0.738,0.738,-0.004,-0.5391,5160.0,383.373
517550.SH,20240603,0.738,0.741,0.748,0.741,0.744,0.006,0.813,28226.0,2107.502
517550.SH,20240604,0.744,0.745,0.753,0.745,0.753,0.009,1.2097,34436.0,2576.754
517550.SH,20240605,0.753,0.751,0.755,0.743,0.743,-0.01,-1.328,27742.0,2084.692
517550.SH,20240606,0.743,0.748,0.75,0.745,0.746,0.003,0.4038,46541.0,3476.798
517550.SH,20240607,0.746,0.74,0.74,0.736,0.74,-0.006,-0.8043,38813.0,2866.558
517550.SH,20240611,0.74,0.733,0.734,0.727,0.733,-0.007,-0.9459,36536.0,2671.057
517550.SH,20240612,0.733,0.733,0.733,0.729,0.73,-0.003,-0.4093,11125.0,811.848
517550.SH,20240613,0.73,0.733,0.733,0.725,0.728,-0.002,-0.274,4758.0,345.497
517550.SH,20240614,0.728,0.721,0.73,0.721,0.73,0.002,0.2747,5283.0,385.487
517550.SH,20240617,0.73,0.728,0.728,0.717,0.724,-0.006,-0.8219,66085.0,4765.057
517550.SH,20240618,0.724,0.723,0.725,0.72,0.721,-0.003,-0.4144,8903.0,644.519
517550.SH,20240619,0.721,0.728,0.728,0.714,0.719,-0.002,-0.2774,10863.0,782.315
517550.SH,20240620,0.719,0.713,0.718,0.71,0.714,-0.005,-0.6954,26728.0,1907.068
517550.SH,20240621,0.714,0.687,0.728,0.687,0.703,-0.011,-1.5406,2646.0,187.775
517550.SH,20240624,0.703,0.683,0.725,0.683,0.71,0.007,0.9957,16814.0,1181.613
517550.SH,20240625,0.71,0.71,0.711,0.7,0.708,-0.002,-0.2817,12845.0,910.499
517550.SH,20240626,0.708,0.701,0.757,0.693,0.708,0.0,0.0,3157.0,224.475
517550.SH,20240627,0.708,0.699,0.699,0.691,0.694,-0.014,-1.9774,1012.0,70.186
517550.SH,20240628,0.694,0.691,0.692,0.685,0.688,-0.006,-0.8646,4833.0,332.791
517550.SH,20240701,0.688,0.686,0.686,0.679,0.684,-0.004,-0.5814,1469.0,100.261
517550.SH,20240702,0.684,0.684,0.688,0.683,0.685,0.001,0.1462,9135.0,624.438
517550.SH,20240703,0.685,0.678,0.682,0.678,0.679,-0.006,-0.8759,12511.0,851.466
517550.SH,20240704,0.679,0.683,0.683,0.675,0.675,-0.004,-0.5891,7090.0,479.803
517550.SH,20240705,0.675,0.666,0.669,0.666,0.668,-0.007,-1.037,670.0,44.709
517550.SH,20240708,0.668,0.66,0.661,0.66,0.661,-0.007,-1.0479,7048.0,465.168
517550.SH,20240709,0.661,0.658,0.664,0.658,0.662,0.001,0.1513,656.0,43.329
517550.SH,20240710,0.662,0.662,0.667,0.659,0.659,-0.003,-0.4532,2108.0,139.709
517550.SH,20240711,0.659,0.664,0.673,0.664,0.673,0.014,2.1244,2825.0,189.459
517550.SH,20240712,0.673,0.676,0.678,0.673,0.677,0.004,0.5944,1734.0,116.889
517550.SH,20240715,0.677,0.672,0.672,0.671,0.671,-0.006,-0.8863,126.0,8.466
517550.SH,20240716,0.671,0.678,0.678,0.666,0.668,-0.003,-0.4471,506.0,33.788
517550.SH,20240717,0.668,0.672,0.672,0.672,0.672,0.004,0.5988,183.0,12.298
517550.SH,20240718,0.672,0.673,0.68,0.653,0.68,0.008,1.1905,7166.0,486.14
517550.SH,20240719,0.68,0.663,0.683,0.663,0.683,0.003,0.4412,4649.0,314.912
517550.SH,20240722,0.683,0.677,0.677,0.67,0.67,-0.013,-1.9034,811.0,54.507
517550.SH,20240723,0.67,0.665,0.665,0.654,0.654,-0.016,-2.3881,965.0,63.8
517550.SH,20240724,0.654,0.653,0.653,0.639,0.639,-0.015,-2.2936,7207.0,462.106
517550.SH,20240725,0.639,0.642,0.642,0.636,0.636,-0.003,-0.4695,387.0,24.661
517550.SH,20240726,0.636,0.64,0.648,0.64,0.644,0.008,1.2579,3108.0,201.174
517550.SH,20240729,0.644,0.69,0.69,0.635,0.639,-0.005,-0.7764,6959.0,447.068
517550.SH,20240730,0.639,0.644,0.645,0.627,0.631,-0.008,-1.252,1757.0,110.715
517550.SH,20240731,0.631,0.628,0.654,0.628,0.654,0.023,3.645,2388.0,155.768
517550.SH,20240801,0.654,0.654,0.654,0.642,0.643,-0.011,-1.682,1464.0,94.728
517550.SH,20240802,0.643,0.642,0.644,0.637,0.637,-0.006,-0.9331,319.0,20.391
517550.SH,20240805,0.637,0.627,0.649,0.627,0.639,0.002,0.314,488.0,30.866
517550.SH,20240806,0.639,0.634,0.64,0.634,0.636,-0.003,-0.4695,1956.0,124.612
517550.SH,20240807,0.636,0.634,0.639,0.634,0.639,0.003,0.4717,259.0,16.447
517550.SH,20240808,0.639,0.633,0.645,0.633,0.643,0.004,0.626,6965.0,445.906
517550.SH,20240809,0.643,0.642,0.644,0.637,0.637,-0.006,-0.9331,6899.0,443.489
517550.SH,20240812,0.637,0.637,0.643,0.637,0.641,0.004,0.6279,336.0,21.537
517550.SH,20240813,0.641,0.621,0.66,0.621,0.636,-0.005,-0.78,244.0,15.728
517550.SH,20240814,0.636,0.632,0.632,0.629,0.63,-0.006,-0.9434,1579.0,99.365
517550.SH,20240815,0.63,0.61,0.66,0.61,0.63,0.0,0.0,522.0,32.928
517550.SH,20240816,0.63,0.631,0.633,0.631,0.631,0.001,0.1587,66.0,4.173
517550.SH,20240819,0.631,0.636,0.636,0.631,0.631,0.0,0.0,97.0,6.125
517550.SH,20240820,0.631,0.637,0.637,0.625,0.625,-0.006,-0.9509,12262.0,768.674
517550.SH,20240821,0.625,0.624,0.624,0.624,0.624,-0.001,-0.16,314.0,19.594
517550.SH,20240822,0.624,0.624,0.624,0.623,0.623,-0.001,-0.1603,53.0,3.304
517550.SH,20240823,0.623,0.627,0.631,0.627,0.629,0.006,0.9631,80.0,5.044
517550.SH,20240826,0.629,0.632,0.635,0.63,0.635,0.006,0.9539,334.0,21.129
517550.SH,20240827,0.635,0.632,0.632,0.628,0.628,-0.007,-1.1024,10390.0,654.538
517550.SH,20240828,0.628,0.628,0.628,0.617,0.618,-0.01,-1.5924,684.0,42.379
