ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount,adj_factor
501061.SH,2024-01-04,1.61,1.615,1.615,1.615,1.615,0.005,0.3106,132.0,21.318,1.0
501061.SH,2024-01-08,1.615,1.608,1.608,1.608,1.608,-0.007,-0.4334,127.0,20.422,1.0
501061.SH,2024-01-12,1.608,1.607,1.607,1.607,1.607,-0.001,-0.0622,11.0,1.768,1.0
501061.SH,2024-01-18,1.607,1.593,1.593,1.593,1.593,-0.014,-0.8712,18.1,2.883,1.0
501061.SH,2024-01-19,1.593,1.616,1.618,1.616,1.617,0.024,1.5066,3735.0,604.023,1.0
501061.SH,2024-01-22,1.617,1.617,1.617,1.616,1.616,-0.001,-0.0618,14.0,2.263,1.0
501061.SH,2024-01-23,1.616,1.584,1.585,1.577,1.585,-0.031,-1.9183,761.0,120.609,1.0
501061.SH,2024-01-25,1.585,1.618,1.635,1.618,1.635,0.05,3.1546,9.0,1.47,1.0
501061.SH,2024-01-26,1.635,1.654,1.654,1.641,1.641,0.006,0.367,100.53,16.627,1.0
501061.SH,2024-01-29,1.641,1.661,1.661,1.661,1.661,0.02,1.2188,8.0,1.329,1.0
501061.SH,2024-01-30,1.661,1.649,1.649,1.649,1.649,-0.012,-0.7225,8.0,1.319,1.0
501061.SH,2024-02-02,1.649,1.612,1.612,1.6,1.6,-0.049,-2.9715,115.0,18.521,1.0
501061.SH,2024-02-05,1.6,1.62,1.62,1.62,1.62,0.02,1.25,1851.0,299.862,1.0
501061.SH,2024-02-06,1.62,1.647,1.647,1.647,1.647,0.027,1.6667,1851.0,304.86,1.0
501061.SH,2024-02-19,1.647,1.681,1.686,1.681,1.686,0.039,2.3679,4.0,0.674,1.0
501061.SH,2024-02-20,1.686,1.701,1.701,1.701,1.701,0.015,0.8897,2.0,0.34,1.0
501061.SH,2024-02-21,1.701,1.72,1.741,1.72,1.736,0.035,2.0576,22.0,3.821,1.0
