ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
506003.SH,20240102,0.652,0.642,0.655,0.641,0.653,0.001,0.1534,2028.0,131.198
506003.SH,20240103,0.653,0.666,0.666,0.646,0.649,-0.004,-0.6126,1666.4,108.061
506003.SH,20240104,0.649,0.642,0.655,0.635,0.643,-0.006,-0.9245,2581.0,165.413
506003.SH,20240105,0.643,0.621,0.653,0.621,0.635,-0.008,-1.2442,2732.0,172.99
506003.SH,20240108,0.635,0.619,0.625,0.616,0.616,-0.019,-2.9921,2984.0,184.524
506003.SH,20240109,0.616,0.616,0.616,0.61,0.614,-0.002,-0.3247,2613.09,159.951
506003.SH,20240110,0.614,0.591,0.61,0.591,0.604,-0.01,-1.6287,7003.17,416.525
506003.SH,20240111,0.604,0.605,0.619,0.605,0.615,0.011,1.8212,2197.0,134.743
506003.SH,20240112,0.615,0.618,0.618,0.61,0.611,-0.004,-0.6504,313.08,19.176
506003.SH,20240115,0.611,0.594,0.617,0.594,0.61,-0.001,-0.1637,769.22,46.288
506003.SH,20240116,0.61,0.616,0.616,0.604,0.61,0.0,0.0,3492.19,211.972
506003.SH,20240117,0.61,0.6,0.606,0.593,0.593,-0.017,-2.7869,2225.99,133.38
506003.SH,20240118,0.593,0.593,0.593,0.581,0.592,-0.001,-0.1686,3460.09,202.205
506003.SH,20240119,0.592,0.571,0.591,0.571,0.588,-0.004,-0.6757,225.0,13.105
506003.SH,20240122,0.588,0.571,0.588,0.565,0.566,-0.022,-3.7415,5908.27,340.841
506003.SH,20240123,0.566,0.541,0.576,0.539,0.564,-0.002,-0.3534,5157.8,284.361
506003.SH,20240124,0.564,0.578,0.578,0.545,0.562,-0.002,-0.3546,4896.0,269.739
506003.SH,20240125,0.562,0.559,0.568,0.557,0.567,0.005,0.8897,4460.0,251.124
506003.SH,20240126,0.567,0.565,0.565,0.556,0.562,-0.005,-0.8818,381.0,21.425
506003.SH,20240129,0.562,0.547,0.558,0.544,0.547,-0.015,-2.669,2414.0,132.105
506003.SH,20240130,0.547,0.545,0.545,0.519,0.522,-0.025,-4.5704,9028.6,473.959
506003.SH,20240131,0.522,0.518,0.518,0.49,0.509,-0.013,-2.4904,12244.34,608.989
506003.SH,20240201,0.509,0.509,0.509,0.499,0.499,-0.01,-1.9646,3991.0,201.1
506003.SH,20240202,0.499,0.505,0.51,0.474,0.482,-0.017,-3.4068,8137.72,397.589
506003.SH,20240205,0.482,0.48,0.481,0.447,0.459,-0.023,-4.7718,6881.7,316.029
506003.SH,20240206,0.459,0.458,0.479,0.449,0.475,0.016,3.4858,5109.19,237.593
506003.SH,20240207,0.475,0.482,0.493,0.479,0.487,0.012,2.5263,4361.79,211.564
506003.SH,20240208,0.487,0.487,0.512,0.486,0.503,0.016,3.2854,8308.75,412.011
506003.SH,20240219,0.503,0.514,0.528,0.511,0.516,0.013,2.5845,2555.6,131.746
506003.SH,20240220,0.516,0.517,0.52,0.512,0.52,0.004,0.7752,6541.4,337.129
506003.SH,20240221,0.52,0.523,0.531,0.52,0.521,0.001,0.1923,5881.19,310.355
506003.SH,20240222,0.521,0.53,0.53,0.521,0.529,0.008,1.5355,1556.0,82.038
506003.SH,20240223,0.529,0.533,0.536,0.526,0.535,0.006,1.1342,3935.0,209.507
506003.SH,20240226,0.535,0.536,0.55,0.533,0.547,0.012,2.243,5015.0,272.618
506003.SH,20240227,0.547,0.547,0.561,0.54,0.561,0.014,2.5594,4455.0,245.912
506003.SH,20240228,0.561,0.56,0.569,0.545,0.549,-0.012,-2.139,5518.0,308.995
506003.SH,20240229,0.549,0.538,0.557,0.538,0.554,0.005,0.9107,8512.2,463.389
506003.SH,20240301,0.554,0.559,0.56,0.554,0.56,0.006,1.083,8905.49,497.137
506003.SH,20240304,0.56,0.551,0.566,0.551,0.564,0.004,0.7143,7597.0,426.788
506003.SH,20240305,0.564,0.565,0.57,0.561,0.568,0.004,0.7092,6474.6,367.25
506003.SH,20240306,0.568,0.566,0.566,0.556,0.566,-0.002,-0.3521,5082.02,283.576
506003.SH,20240307,0.566,0.573,0.573,0.557,0.557,-0.009,-1.5901,4915.81,276.292
506003.SH,20240308,0.557,0.558,0.563,0.551,0.563,0.006,1.0772,1341.01,75.16
506003.SH,20240311,0.563,0.563,0.573,0.553,0.573,0.01,1.7762,7911.78,447.659
506003.SH,20240312,0.573,0.573,0.579,0.569,0.577,0.004,0.6981,6288.49,361.865
506003.SH,20240313,0.577,0.58,0.58,0.568,0.574,-0.003,-0.5199,4251.02,243.27
506003.SH,20240314,0.574,0.574,0.574,0.562,0.572,-0.002,-0.3484,3663.0,208.214
506003.SH,20240315,0.572,0.562,0.579,0.56,0.579,0.007,1.2238,2790.0,159.341
506003.SH,20240318,0.579,0.578,0.586,0.566,0.585,0.006,1.0363,6535.04,378.524
506003.SH,20240319,0.585,0.584,0.584,0.573,0.58,-0.005,-0.8547,737.0,42.535
506003.SH,20240320,0.58,0.588,0.588,0.568,0.581,0.001,0.1724,3630.6,208.922
506003.SH,20240321,0.581,0.582,0.582,0.57,0.576,-0.005,-0.8606,1673.0,95.894
506003.SH,20240322,0.576,0.565,0.574,0.561,0.57,-0.006,-1.0417,1285.0,72.483
506003.SH,20240325,0.57,0.556,0.568,0.556,0.557,-0.013,-2.2807,2679.93,150.394
506003.SH,20240326,0.557,0.557,0.557,0.55,0.553,-0.004,-0.7181,2552.49,141.18
506003.SH,20240327,0.553,0.545,0.553,0.541,0.545,-0.008,-1.4467,941.0,51.329
506003.SH,20240328,0.545,0.545,0.55,0.54,0.547,0.002,0.367,3043.21,165.694
506003.SH,20240329,0.547,0.546,0.546,0.535,0.545,-0.002,-0.3656,880.53,47.35
506003.SH,20240401,0.545,0.548,0.555,0.545,0.555,0.01,1.8349,6167.9,338.747
506003.SH,20240402,0.555,0.551,0.553,0.543,0.55,-0.005,-0.9009,2396.0,131.841
506003.SH,20240403,0.55,0.541,0.55,0.54,0.545,-0.005,-0.9091,695.0,37.572
506003.SH,20240408,0.545,0.544,0.544,0.53,0.533,-0.012,-2.2018,2132.98,113.787
506003.SH,20240409,0.533,0.53,0.54,0.53,0.535,0.002,0.3752,2223.43,118.729
506003.SH,20240410,0.535,0.535,0.535,0.521,0.529,-0.006,-1.1215,2291.0,120.802
506003.SH,20240411,0.529,0.524,0.53,0.52,0.521,-0.008,-1.5123,6872.5,362.974
506003.SH,20240412,0.521,0.522,0.53,0.522,0.523,0.002,0.3839,13837.19,727.087
506003.SH,20240415,0.523,0.527,0.533,0.524,0.53,0.007,1.3384,8747.68,462.723
506003.SH,20240416,0.53,0.523,0.525,0.518,0.524,-0.006,-1.1321,4576.01,239.148
506003.SH,20240417,0.524,0.528,0.534,0.525,0.531,0.007,1.3359,4596.0,242.481
506003.SH,20240418,0.531,0.536,0.54,0.528,0.535,0.004,0.7533,4875.65,260.6
506003.SH,20240419,0.535,0.53,0.534,0.525,0.529,-0.006,-1.1215,1856.37,98.155
506003.SH,20240422,0.529,0.515,0.534,0.515,0.533,0.004,0.7561,13717.06,714.276
506003.SH,20240423,0.533,0.529,0.541,0.529,0.535,0.002,0.3752,722.0,38.545
506003.SH,20240424,0.535,0.538,0.543,0.538,0.543,0.008,1.4953,7715.96,416.244
506003.SH,20240425,0.543,0.543,0.55,0.542,0.548,0.005,0.9208,3316.0,181.503
506003.SH,20240426,0.548,0.535,0.56,0.535,0.559,0.011,2.0073,9262.79,512.796
506003.SH,20240429,0.559,0.575,0.575,0.554,0.574,0.015,2.6834,4112.2,233.522
506003.SH,20240430,0.574,0.559,0.574,0.559,0.574,0.0,0.0,1680.0,95.813
506003.SH,20240506,0.574,0.585,0.587,0.577,0.584,0.01,1.7422,1721.6,100.308
506003.SH,20240507,0.584,0.584,0.584,0.573,0.579,-0.005,-0.8562,459.0,26.586
506003.SH,20240508,0.579,0.571,0.577,0.571,0.571,-0.008,-1.3817,568.0,32.513
506003.SH,20240509,0.571,0.562,0.584,0.562,0.581,0.01,1.7513,3822.01,221.371
506003.SH,20240510,0.581,0.571,0.573,0.567,0.57,-0.011,-1.8933,2515.0,143.463
506003.SH,20240513,0.57,0.559,0.575,0.557,0.57,0.0,0.0,7773.0,440.091
506003.SH,20240514,0.57,0.577,0.577,0.561,0.572,0.002,0.3509,625.0,35.461
506003.SH,20240515,0.572,0.561,0.57,0.561,0.561,-0.011,-1.9231,3885.0,218.757
506003.SH,20240516,0.561,0.555,0.568,0.555,0.563,0.002,0.3565,2750.9,153.666
506003.SH,20240517,0.563,0.566,0.566,0.554,0.562,-0.001,-0.1776,3934.0,220.376
506003.SH,20240520,0.562,0.556,0.568,0.556,0.564,0.002,0.3559,572.39,32.155
506003.SH,20240521,0.564,0.567,0.567,0.558,0.562,-0.002,-0.3546,1773.0,99.093
506003.SH,20240522,0.562,0.557,0.569,0.557,0.564,0.002,0.3559,3507.17,197.395
