ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
163402.SZ,20240102,0.55,0.55,0.552,0.542,0.542,-0.008,-1.4545,18798.45,1024.668
163402.SZ,20240103,0.542,0.541,0.544,0.536,0.537,-0.005,-0.9225,40562.6,2184.958
163402.SZ,20240104,0.537,0.537,0.538,0.528,0.53,-0.007,-1.3035,41744.71,2214.829
163402.SZ,20240105,0.53,0.531,0.533,0.523,0.526,-0.004,-0.7547,36729.96,1943.334
163402.SZ,20240108,0.526,0.525,0.525,0.515,0.515,-0.011,-2.0913,78234.36,4057.002
163402.SZ,20240109,0.515,0.515,0.52,0.514,0.517,0.002,0.3883,90424.24,4671.465
163402.SZ,20240110,0.517,0.517,0.519,0.511,0.514,-0.003,-0.5803,31787.59,1637.898
163402.SZ,20240111,0.514,0.513,0.52,0.513,0.518,0.004,0.7782,29656.8,1531.289
163402.SZ,20240112,0.518,0.518,0.519,0.514,0.516,-0.002,-0.3861,19512.34,1007.364
163402.SZ,20240115,0.516,0.516,0.518,0.508,0.514,-0.002,-0.3876,30987.73,1591.483
163402.SZ,20240116,0.514,0.514,0.516,0.509,0.516,0.002,0.3891,44175.78,2265.992
163402.SZ,20240117,0.516,0.516,0.516,0.506,0.506,-0.01,-1.938,31013.6,1584.034
163402.SZ,20240118,0.506,0.505,0.514,0.496,0.512,0.006,1.1858,76436.0,3846.014
163402.SZ,20240119,0.512,0.512,0.515,0.51,0.511,-0.001,-0.1953,55562.86,2847.518
163402.SZ,20240122,0.511,0.512,0.512,0.495,0.499,-0.012,-2.3483,67307.64,3410.902
163402.SZ,20240123,0.499,0.493,0.507,0.493,0.505,0.006,1.2024,75058.72,3752.659
163402.SZ,20240124,0.505,0.509,0.509,0.494,0.508,0.003,0.5941,53987.16,2706.62
163402.SZ,20240125,0.508,0.507,0.523,0.505,0.522,0.014,2.7559,66544.41,3433.738
163402.SZ,20240126,0.522,0.521,0.521,0.512,0.516,-0.006,-1.1494,56196.17,2908.916
163402.SZ,20240129,0.516,0.516,0.518,0.508,0.508,-0.008,-1.5504,51959.19,2663.888
163402.SZ,20240130,0.508,0.507,0.511,0.499,0.499,-0.009,-1.7717,52058.76,2627.242
163402.SZ,20240131,0.499,0.497,0.505,0.49,0.492,-0.007,-1.4028,58512.33,2894.619
163402.SZ,20240201,0.492,0.491,0.501,0.489,0.494,0.002,0.4065,37204.57,1838.952
163402.SZ,20240202,0.494,0.494,0.498,0.479,0.488,-0.006,-1.2146,98986.76,4814.481
163402.SZ,20240205,0.488,0.486,0.495,0.473,0.489,0.001,0.2049,106177.93,5128.041
163402.SZ,20240206,0.489,0.489,0.512,0.484,0.511,0.022,4.499,124451.4,6276.208
163402.SZ,20240207,0.511,0.511,0.519,0.508,0.516,0.005,0.9785,59125.47,3045.296
163402.SZ,20240208,0.516,0.522,0.531,0.516,0.528,0.012,2.3256,83650.48,4403.039
163402.SZ,20240219,0.528,0.528,0.53,0.523,0.528,0.0,0.0,83438.18,4386.913
163402.SZ,20240220,0.528,0.525,0.53,0.524,0.529,0.001,0.1894,30020.58,1578.357
163402.SZ,20240221,0.529,0.525,0.54,0.524,0.534,0.005,0.9452,89666.2,4790.666
163402.SZ,20240222,0.534,0.534,0.537,0.531,0.537,0.003,0.5618,41556.66,2222.668
163402.SZ,20240223,0.537,0.538,0.538,0.532,0.538,0.001,0.1862,43903.0,2351.223
163402.SZ,20240226,0.538,0.539,0.539,0.533,0.534,-0.004,-0.7435,51714.72,2765.903
163402.SZ,20240227,0.534,0.534,0.545,0.531,0.544,0.01,1.8727,85604.02,4595.665
163402.SZ,20240228,0.544,0.542,0.546,0.532,0.532,-0.012,-2.2059,85828.28,4629.006
163402.SZ,20240229,0.532,0.531,0.547,0.53,0.546,0.014,2.6316,93255.68,5062.33
163402.SZ,20240301,0.546,0.547,0.554,0.546,0.553,0.007,1.2821,97791.42,5374.401
163402.SZ,20240304,0.553,0.555,0.555,0.547,0.551,-0.002,-0.3617,64261.3,3539.764
163402.SZ,20240305,0.551,0.551,0.555,0.548,0.554,0.003,0.5445,85437.45,4714.83
163402.SZ,20240306,0.554,0.553,0.558,0.55,0.556,0.002,0.361,68516.18,3794.581
163402.SZ,20240307,0.556,0.556,0.56,0.551,0.552,-0.004,-0.7194,39405.82,2184.044
163402.SZ,20240308,0.552,0.551,0.557,0.55,0.556,0.004,0.7246,47423.05,2623.236
163402.SZ,20240311,0.556,0.555,0.565,0.554,0.564,0.008,1.4388,79110.38,4427.453
163402.SZ,20240312,0.564,0.564,0.565,0.558,0.565,0.001,0.1773,60573.58,3401.639
163402.SZ,20240313,0.565,0.564,0.564,0.56,0.56,-0.005,-0.885,29228.96,1643.111
163402.SZ,20240314,0.56,0.56,0.561,0.557,0.559,-0.001,-0.1786,25022.0,1399.741
163402.SZ,20240315,0.559,0.558,0.561,0.553,0.561,0.002,0.3578,40922.7,2278.707
163402.SZ,20240318,0.561,0.559,0.566,0.559,0.566,0.005,0.8913,42301.68,2378.475
163402.SZ,20240319,0.566,0.565,0.566,0.56,0.562,-0.004,-0.7067,37213.0,2098.198
163402.SZ,20240320,0.562,0.562,0.564,0.559,0.56,-0.002,-0.3559,44764.0,2509.579
163402.SZ,20240321,0.56,0.563,0.565,0.561,0.563,0.003,0.5357,47084.17,2654.265
163402.SZ,20240322,0.563,0.561,0.563,0.557,0.562,-0.001,-0.1776,52495.79,2947.397
163402.SZ,20240325,0.562,0.562,0.568,0.558,0.561,-0.001,-0.1779,48689.0,2741.137
163402.SZ,20240326,0.561,0.561,0.562,0.555,0.559,-0.002,-0.3565,46742.97,2609.82
163402.SZ,20240327,0.559,0.559,0.559,0.549,0.549,-0.01,-1.7889,27121.05,1498.046
163402.SZ,20240328,0.549,0.547,0.557,0.547,0.553,0.004,0.7286,49859.44,2747.312
163402.SZ,20240329,0.553,0.555,0.557,0.547,0.553,0.0,0.0,33396.73,1837.75
163402.SZ,20240401,0.553,0.553,0.559,0.553,0.558,0.005,0.9042,32735.1,1825.299
163402.SZ,20240402,0.558,0.558,0.558,0.549,0.549,-0.009,-1.6129,52196.84,2886.467
163402.SZ,20240403,0.549,0.547,0.55,0.546,0.547,-0.002,-0.3643,28955.0,1584.572
163402.SZ,20240408,0.547,0.546,0.548,0.542,0.544,-0.003,-0.5484,35237.23,1920.459
163402.SZ,20240409,0.544,0.543,0.543,0.538,0.542,-0.002,-0.3676,20386.0,1102.419
163402.SZ,20240410,0.542,0.541,0.541,0.532,0.534,-0.008,-1.476,34992.5,1874.745
163402.SZ,20240411,0.534,0.532,0.54,0.532,0.538,0.004,0.7491,38642.42,2077.031
163402.SZ,20240412,0.538,0.538,0.54,0.534,0.535,-0.003,-0.5576,24569.0,1317.325
163402.SZ,20240415,0.535,0.535,0.547,0.534,0.545,0.01,1.8692,60302.85,3268.613
163402.SZ,20240416,0.545,0.545,0.545,0.537,0.541,-0.004,-0.7339,63703.9,3444.221
163402.SZ,20240417,0.541,0.541,0.548,0.54,0.548,0.007,1.2939,48313.67,2625.424
