ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
160127.SZ,20240102,0.598,0.59,0.598,0.583,0.592,-0.006,-1.0033,407.0,23.925
160127.SZ,20240103,0.592,0.592,0.597,0.582,0.591,-0.001,-0.1689,254.0,14.886
160127.SZ,20240104,0.591,0.582,0.59,0.58,0.585,-0.006,-1.0152,188.0,10.921
160127.SZ,20240105,0.585,0.585,0.59,0.585,0.59,0.005,0.8547,65.0,3.805
160127.SZ,20240108,0.59,0.575,0.584,0.573,0.575,-0.015,-2.5424,190.0,10.923
160127.SZ,20240109,0.575,0.575,0.579,0.57,0.573,-0.002,-0.3478,294.0,16.878
160127.SZ,20240110,0.573,0.573,0.578,0.573,0.574,0.001,0.1745,567.3,32.597
160127.SZ,20240111,0.574,0.578,0.582,0.576,0.58,0.006,1.0453,176.0,10.215
160127.SZ,20240112,0.58,0.584,0.585,0.584,0.585,0.005,0.8621,51.0,2.983
160127.SZ,20240115,0.585,0.583,0.583,0.575,0.58,-0.005,-0.8547,120.0,6.923
160127.SZ,20240116,0.58,0.582,0.582,0.575,0.582,0.002,0.3448,367.0,21.127
160127.SZ,20240117,0.582,0.574,0.577,0.555,0.575,-0.007,-1.2027,453.0,26.004
160127.SZ,20240118,0.575,0.574,0.59,0.565,0.59,0.015,2.6087,1810.3,104.624
160127.SZ,20240119,0.59,0.594,0.594,0.575,0.587,-0.003,-0.5085,46.0,2.677
160127.SZ,20240122,0.587,0.594,0.594,0.556,0.569,-0.018,-3.0664,944.18,53.096
160127.SZ,20240123,0.569,0.569,0.569,0.55,0.562,-0.007,-1.2302,989.0,54.936
160127.SZ,20240124,0.562,0.56,0.586,0.551,0.57,0.008,1.4235,2121.62,122.227
160127.SZ,20240125,0.57,0.582,0.582,0.562,0.571,0.001,0.1754,1604.32,91.033
160127.SZ,20240126,0.571,0.57,0.574,0.547,0.569,-0.002,-0.3503,2054.0,113.628
160127.SZ,20240129,0.569,0.565,0.581,0.556,0.581,0.012,2.109,2073.0,116.303
160127.SZ,20240130,0.581,0.56,0.591,0.557,0.591,0.01,1.7212,2471.0,140.184
160127.SZ,20240131,0.591,0.565,0.579,0.55,0.569,-0.022,-3.7225,1688.0,95.339
160127.SZ,20240201,0.569,0.562,0.585,0.548,0.565,-0.004,-0.703,2010.34,115.383
160127.SZ,20240202,0.565,0.568,0.568,0.548,0.55,-0.015,-2.6549,607.0,33.87
160127.SZ,20240205,0.55,0.55,0.562,0.542,0.562,0.012,2.1818,706.88,38.994
160127.SZ,20240206,0.562,0.559,0.574,0.559,0.571,0.009,1.6014,2171.78,122.567
160127.SZ,20240207,0.571,0.579,0.588,0.566,0.587,0.016,2.8021,5682.69,328.709
160127.SZ,20240208,0.587,0.592,0.592,0.58,0.588,0.001,0.1704,1775.71,104.543
160127.SZ,20240219,0.588,0.587,0.592,0.582,0.587,-0.001,-0.1701,200.0,11.751
160127.SZ,20240220,0.587,0.582,0.586,0.579,0.586,-0.001,-0.1704,441.0,25.644
