ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
501071.SH,20240103,0.856,0.846,0.853,0.846,0.853,-0.003,-0.3505,13.0,1.105
501071.SH,20240104,0.853,0.809,0.853,0.806,0.822,-0.031,-3.6342,157.0,12.679
501071.SH,20240105,0.822,0.815,0.831,0.815,0.831,0.009,1.0949,53.0,4.321
501071.SH,20240108,0.831,0.846,0.846,0.838,0.838,0.007,0.8424,4.0,0.337
501071.SH,20240109,0.838,0.828,0.828,0.825,0.825,-0.013,-1.5513,7.0,0.579
501071.SH,20240110,0.825,0.783,0.826,0.783,0.818,-0.007,-0.8485,46.0,3.679
501071.SH,20240112,0.818,0.818,0.821,0.8,0.821,0.003,0.3667,23.0,1.844
501071.SH,20240115,0.821,0.798,0.818,0.798,0.818,-0.003,-0.3654,3.0,0.243
501071.SH,20240116,0.818,0.819,0.82,0.819,0.82,0.002,0.2445,2.0,0.164
501071.SH,20240117,0.82,0.8,0.821,0.798,0.815,-0.005,-0.6098,37.0,2.962
501071.SH,20240118,0.815,0.809,0.839,0.782,0.813,-0.002,-0.2454,19.0,1.504
501071.SH,20240119,0.813,0.793,0.81,0.793,0.81,-0.003,-0.369,49.0,3.891
501071.SH,20240122,0.81,0.789,0.833,0.789,0.792,-0.018,-2.2222,144.66,11.429
501071.SH,20240123,0.792,0.789,0.826,0.789,0.819,0.027,3.4091,96.66,7.637
501071.SH,20240124,0.819,0.822,0.822,0.822,0.822,0.003,0.3663,100.0,8.22
501071.SH,20240125,0.822,0.823,0.823,0.822,0.822,0.0,0.0,4.0,0.329
501071.SH,20240126,0.822,0.796,0.824,0.796,0.818,-0.004,-0.4866,8.0,0.647
501071.SH,20240130,0.818,0.81,0.81,0.806,0.806,-0.012,-1.467,4.0,0.323
501071.SH,20240131,0.806,0.773,0.825,0.773,0.815,0.009,1.1166,128.0,9.904
501071.SH,20240201,0.815,0.78,0.789,0.78,0.789,-0.026,-3.1902,135.0,10.601
501071.SH,20240202,0.789,0.789,0.789,0.766,0.788,-0.001,-0.1267,84.0,6.512
501071.SH,20240205,0.788,0.765,0.863,0.763,0.84,0.052,6.599,53.0,4.23
501071.SH,20240206,0.84,0.838,0.845,0.797,0.82,-0.02,-2.381,220.0,18.212
501071.SH,20240207,0.82,0.82,0.82,0.82,0.82,0.0,0.0,28.0,2.296
501071.SH,20240208,0.82,0.82,0.82,0.807,0.82,0.0,0.0,74.12,6.012
501071.SH,20240219,0.82,0.824,0.829,0.796,0.829,0.009,1.0976,202.0,16.643
501071.SH,20240220,0.829,0.827,0.827,0.804,0.816,-0.013,-1.5682,77.07,6.217
501071.SH,20240221,0.816,0.822,0.831,0.822,0.831,0.015,1.8382,358.13,29.578
501071.SH,20240222,0.831,0.834,0.834,0.834,0.834,0.003,0.361,2.0,0.167
501071.SH,20240223,0.834,0.812,0.83,0.812,0.83,-0.004,-0.4796,10.0,0.819
501071.SH,20240226,0.83,0.822,0.822,0.822,0.822,-0.008,-0.9639,12.05,0.991
501071.SH,20240227,0.822,0.816,0.821,0.816,0.821,-0.001,-0.1217,435.0,35.648
501071.SH,20240228,0.821,0.822,0.822,0.822,0.822,0.001,0.1218,100.0,8.22
501071.SH,20240229,0.822,0.826,0.834,0.826,0.834,0.012,1.4599,152.0,12.601
501071.SH,20240301,0.834,0.819,0.833,0.818,0.833,-0.001,-0.1199,241.94,19.813
501071.SH,20240304,0.833,0.833,0.833,0.833,0.833,0.0,0.0,3.0,0.25
501071.SH,20240305,0.833,0.829,0.829,0.829,0.829,-0.004,-0.4802,2.0,0.166
501071.SH,20240306,0.829,0.823,0.823,0.823,0.823,-0.006,-0.7238,4.0,0.329
501071.SH,20240307,0.823,0.831,0.831,0.831,0.831,0.008,0.9721,1.0,0.083
501071.SH,20240308,0.831,0.823,0.83,0.82,0.823,-0.008,-0.9627,960.0,79.044
501071.SH,20240311,0.823,0.828,0.828,0.823,0.823,0.0,0.0,165.0,13.628
501071.SH,20240312,0.823,0.831,0.838,0.829,0.835,0.012,1.4581,924.0,76.948
501071.SH,20240313,0.835,0.839,0.843,0.835,0.843,0.008,0.9581,799.0,66.896
501071.SH,20240314,0.843,0.833,0.843,0.833,0.843,0.0,0.0,203.0,16.911
501071.SH,20240315,0.843,0.834,0.847,0.834,0.847,0.004,0.4745,155.0,12.96
501071.SH,20240318,0.847,0.845,0.845,0.845,0.845,-0.002,-0.2361,224.0,18.928
501071.SH,20240319,0.845,0.847,0.847,0.839,0.843,-0.002,-0.2367,1179.0,99.134
501071.SH,20240321,0.843,0.844,0.844,0.835,0.843,0.0,0.0,856.0,72.188
501071.SH,20240322,0.843,0.837,0.837,0.83,0.83,-0.013,-1.5421,841.0,69.879
501071.SH,20240325,0.83,0.831,0.834,0.831,0.834,0.004,0.4819,472.0,39.224
501071.SH,20240326,0.834,0.828,0.84,0.828,0.83,-0.004,-0.4796,846.0,70.204
501071.SH,20240327,0.83,0.836,0.836,0.836,0.836,0.006,0.7229,1.0,0.084
501071.SH,20240328,0.836,0.839,0.839,0.838,0.838,0.002,0.2392,407.0,34.107
501071.SH,20240401,0.838,0.838,0.848,0.838,0.847,0.009,1.074,500.0,42.195
501071.SH,20240403,0.847,0.849,0.851,0.846,0.851,0.004,0.4723,757.35,64.294
501071.SH,20240408,0.851,0.842,0.842,0.842,0.842,-0.009,-1.0576,1059.0,89.168
501071.SH,20240409,0.842,0.835,0.843,0.835,0.843,0.001,0.1188,2.0,0.168
501071.SH,20240410,0.843,0.835,0.835,0.833,0.833,-0.01,-1.1862,199.79,16.682
501071.SH,20240411,0.833,0.828,0.836,0.786,0.835,0.002,0.2401,4715.0,381.437
501071.SH,20240412,0.835,0.834,0.839,0.834,0.835,0.0,0.0,41.0,3.421
501071.SH,20240415,0.835,0.828,0.843,0.828,0.843,0.008,0.9581,793.05,66.513
501071.SH,20240416,0.843,0.835,0.843,0.835,0.838,-0.005,-0.5931,326.0,27.301
501071.SH,20240417,0.838,0.839,0.845,0.839,0.845,0.007,0.8353,1161.0,97.942
501071.SH,20240418,0.845,0.842,0.845,0.842,0.845,0.0,0.0,276.0,23.281
501071.SH,20240419,0.845,0.845,0.846,0.845,0.845,0.0,0.0,126.0,10.647
501071.SH,20240422,0.845,0.848,0.853,0.846,0.853,0.008,0.9467,2278.26,193.14
501071.SH,20240423,0.853,0.851,0.854,0.848,0.853,0.0,0.0,3737.05,317.116
501071.SH,20240424,0.853,0.859,0.859,0.857,0.858,0.005,0.5862,154.0,13.202
501071.SH,20240425,0.858,0.86,0.86,0.857,0.86,0.002,0.2331,1035.18,88.72
501071.SH,20240426,0.86,0.853,0.866,0.853,0.865,0.005,0.5814,270.0,23.086
501071.SH,20240429,0.865,0.86,0.878,0.86,0.877,0.012,1.3873,94.0,8.143
501071.SH,20240430,0.877,0.877,0.88,0.877,0.88,0.003,0.3421,33.0,2.899
501071.SH,20240506,0.88,0.884,0.892,0.884,0.892,0.012,1.3636,1705.26,150.826
501071.SH,20240507,0.892,0.892,0.9,0.892,0.899,0.007,0.7848,1122.0,100.839
501071.SH,20240508,0.899,0.89,0.896,0.89,0.896,-0.003,-0.3337,302.07,26.895
501071.SH,20240509,0.896,0.893,0.898,0.892,0.898,0.002,0.2232,31.0,2.774
501071.SH,20240510,0.898,0.893,0.899,0.893,0.899,0.001,0.1114,190.0,17.064
501071.SH,20240513,0.899,0.894,0.902,0.894,0.902,0.003,0.3337,176.0,15.805
501071.SH,20240514,0.902,0.903,0.905,0.9,0.9,-0.002,-0.2217,431.0,38.849
501071.SH,20240515,0.9,0.901,0.904,0.898,0.899,-0.001,-0.1111,538.0,48.324
501071.SH,20240516,0.899,0.898,0.905,0.898,0.904,0.005,0.5562,391.0,35.207
501071.SH,20240517,0.904,0.904,0.904,0.904,0.904,0.0,0.0,2.0,0.181
501071.SH,20240520,0.904,0.903,0.903,0.903,0.903,-0.001,-0.1106,11.0,0.993
501071.SH,20240521,0.903,0.898,0.907,0.898,0.898,-0.005,-0.5537,52.0,4.686
501071.SH,20240522,0.898,0.903,0.903,0.903,0.903,0.005,0.5568,1.0,0.09
501071.SH,20240523,0.903,0.898,0.898,0.893,0.893,-0.01,-1.1074,11.0,0.983
501071.SH,20240524,0.893,0.888,0.893,0.887,0.893,0.0,0.0,24.0,2.13
501071.SH,20240527,0.893,0.888,0.892,0.888,0.892,-0.001,-0.112,2415.0,214.926
501071.SH,20240528,0.892,0.886,0.886,0.886,0.886,-0.006,-0.6726,35.0,3.101
501071.SH,20240529,0.886,0.879,0.89,0.879,0.888,0.002,0.2257,338.0,29.918
501071.SH,20240530,0.888,0.884,0.884,0.836,0.884,-0.004,-0.4505,3146.0,272.626
501071.SH,20240531,0.884,0.865,0.885,0.865,0.885,0.001,0.1131,1.9,0.166
501071.SH,20240603,0.885,0.885,0.885,0.885,0.885,0.0,0.0,51.0,4.514
501071.SH,20240604,0.885,0.88,0.886,0.88,0.886,0.001,0.113,989.0,87.21
501071.SH,20240605,0.886,0.891,0.891,0.889,0.889,0.003,0.3386,22.0,1.956
