ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
502056.SH,20240102,0.755,0.765,0.765,0.744,0.744,-0.011,-1.457,1215.0,90.727
502056.SH,20240103,0.744,0.744,0.753,0.739,0.741,-0.003,-0.4032,1200.0,89.075
502056.SH,20240104,0.741,0.734,0.743,0.734,0.736,-0.005,-0.6748,657.31,48.299
502056.SH,20240105,0.736,0.736,0.736,0.72,0.724,-0.012,-1.6304,1532.0,111.615
502056.SH,20240108,0.724,0.74,0.74,0.716,0.716,-0.008,-1.105,1755.0,126.435
502056.SH,20240109,0.716,0.716,0.731,0.716,0.717,0.001,0.1397,365.0,26.226
502056.SH,20240110,0.717,0.719,0.725,0.71,0.719,0.002,0.2789,451.0,32.48
502056.SH,20240111,0.719,0.743,0.743,0.712,0.728,0.009,1.2517,837.57,61.198
502056.SH,20240112,0.728,0.728,0.728,0.72,0.72,-0.008,-1.0989,584.57,42.355
502056.SH,20240115,0.72,0.718,0.726,0.71,0.721,0.001,0.1389,345.0,24.937
502056.SH,20240116,0.721,0.721,0.721,0.709,0.715,-0.006,-0.8322,2036.9,144.9
502056.SH,20240117,0.715,0.715,0.715,0.7,0.7,-0.015,-2.0979,1256.62,88.67
502056.SH,20240118,0.7,0.69,0.705,0.686,0.705,0.005,0.7143,1821.47,125.745
502056.SH,20240119,0.705,0.715,0.715,0.703,0.703,-0.002,-0.2837,293.0,20.632
502056.SH,20240122,0.703,0.703,0.711,0.678,0.684,-0.019,-2.7027,2284.0,156.915
502056.SH,20240123,0.684,0.684,0.693,0.673,0.69,0.006,0.8772,776.0,52.732
502056.SH,20240124,0.69,0.69,0.691,0.68,0.69,0.0,0.0,650.0,44.472
502056.SH,20240125,0.69,0.68,0.699,0.68,0.699,0.009,1.3043,1533.0,106.227
502056.SH,20240126,0.699,0.688,0.699,0.675,0.676,-0.023,-3.2904,2294.72,156.621
502056.SH,20240129,0.676,0.685,0.685,0.659,0.659,-0.017,-2.5148,2072.0,137.672
502056.SH,20240130,0.659,0.659,0.667,0.648,0.649,-0.01,-1.5175,2295.0,151.202
502056.SH,20240131,0.649,0.64,0.641,0.629,0.629,-0.02,-3.0817,2413.31,152.803
502056.SH,20240201,0.629,0.62,0.644,0.62,0.64,0.011,1.7488,4546.8,286.125
502056.SH,20240202,0.64,0.63,0.638,0.608,0.619,-0.021,-3.2813,3871.07,238.548
502056.SH,20240205,0.619,0.605,0.625,0.593,0.609,-0.01,-1.6155,12590.74,767.32
502056.SH,20240206,0.609,0.612,0.656,0.61,0.655,0.046,7.5534,4152.0,264.511
502056.SH,20240207,0.655,0.655,0.681,0.655,0.681,0.026,3.9695,7234.69,489.459
502056.SH,20240208,0.681,0.686,0.694,0.673,0.679,-0.002,-0.2937,8762.98,600.197
