ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
562300.SH,20240102,0.545,0.546,0.546,0.535,0.536,-0.009,-1.6514,12520.0,672.029
562300.SH,20240103,0.536,0.536,0.539,0.533,0.539,0.003,0.5597,95069.0,5085.251
562300.SH,20240104,0.539,0.534,0.534,0.525,0.53,-0.009,-1.6698,16710.0,883.142
562300.SH,20240105,0.53,0.534,0.534,0.52,0.531,0.001,0.1887,11170.0,587.29
562300.SH,20240108,0.531,0.526,0.534,0.518,0.518,-0.013,-2.4482,41829.0,2182.41
562300.SH,20240109,0.518,0.517,0.53,0.515,0.526,0.008,1.5444,112178.0,5877.235
562300.SH,20240110,0.526,0.52,0.532,0.52,0.529,0.003,0.5703,45041.0,2385.74
562300.SH,20240111,0.529,0.529,0.537,0.525,0.536,0.007,1.3233,75706.0,4042.707
562300.SH,20240112,0.536,0.532,0.543,0.532,0.538,0.002,0.3731,11090.0,600.392
562300.SH,20240115,0.538,0.538,0.543,0.53,0.543,0.005,0.9294,19451.0,1037.308
562300.SH,20240116,0.543,0.539,0.539,0.531,0.536,-0.007,-1.2891,20301.0,1082.005
562300.SH,20240117,0.536,0.532,0.532,0.524,0.526,-0.01,-1.8657,9849.0,522.412
562300.SH,20240118,0.526,0.526,0.537,0.524,0.537,0.011,2.0913,50023.0,2646.215
562300.SH,20240119,0.537,0.541,0.541,0.53,0.53,-0.007,-1.3035,43232.0,2309.925
562300.SH,20240122,0.53,0.53,0.533,0.518,0.521,-0.009,-1.6981,51099.0,2688.499
562300.SH,20240123,0.521,0.518,0.531,0.501,0.53,0.009,1.7274,57402.0,3025.655
562300.SH,20240124,0.53,0.523,0.528,0.512,0.526,-0.004,-0.7547,67124.0,3487.908
562300.SH,20240125,0.526,0.521,0.531,0.519,0.531,0.005,0.9506,12461.0,657.415
562300.SH,20240126,0.531,0.535,0.55,0.523,0.523,-0.008,-1.5066,18317.0,960.046
562300.SH,20240129,0.523,0.521,0.521,0.505,0.507,-0.016,-3.0593,12460.0,636.183
562300.SH,20240130,0.507,0.507,0.507,0.494,0.495,-0.012,-2.3669,16739.0,838.436
562300.SH,20240131,0.495,0.499,0.506,0.494,0.495,0.0,0.0,31811.0,1584.486
562300.SH,20240201,0.495,0.498,0.5,0.493,0.498,0.003,0.6061,24420.0,1209.865
562300.SH,20240202,0.498,0.494,0.496,0.474,0.492,-0.006,-1.2048,52687.0,2591.799
562300.SH,20240205,0.492,0.488,0.488,0.47,0.488,-0.004,-0.813,17095.0,812.209
562300.SH,20240206,0.488,0.48,0.505,0.48,0.502,0.014,2.8689,14788.0,730.528
562300.SH,20240207,0.502,0.501,0.51,0.501,0.508,0.006,1.1952,15865.0,804.919
562300.SH,20240208,0.508,0.512,0.518,0.509,0.518,0.01,1.9685,25337.0,1298.995
562300.SH,20240219,0.518,0.518,0.518,0.513,0.517,-0.001,-0.1931,21308.0,1099.078
562300.SH,20240220,0.517,0.515,0.519,0.511,0.518,0.001,0.1934,37986.0,1952.672
562300.SH,20240221,0.518,0.513,0.527,0.512,0.521,0.003,0.5792,56969.0,2973.827
562300.SH,20240222,0.521,0.521,0.525,0.52,0.525,0.004,0.7678,22043.0,1151.284
562300.SH,20240223,0.525,0.527,0.529,0.524,0.528,0.003,0.5714,54514.0,2872.416
562300.SH,20240226,0.528,0.527,0.528,0.519,0.526,-0.002,-0.3788,12844.0,670.786
562300.SH,20240227,0.526,0.524,0.525,0.518,0.525,-0.001,-0.1901,64082.0,3338.173
562300.SH,20240228,0.525,0.528,0.538,0.52,0.52,-0.005,-0.9524,69103.0,3658.834
562300.SH,20240229,0.52,0.52,0.533,0.52,0.533,0.013,2.5,64003.0,3387.677
562300.SH,20240301,0.533,0.533,0.537,0.53,0.537,0.004,0.7505,67997.0,3635.946
562300.SH,20240304,0.537,0.54,0.541,0.536,0.539,0.002,0.3724,23933.0,1287.838
562300.SH,20240305,0.539,0.534,0.538,0.534,0.536,-0.003,-0.5566,77230.0,4138.749
562300.SH,20240306,0.536,0.538,0.551,0.536,0.545,0.009,1.6791,101721.0,5547.023
562300.SH,20240307,0.545,0.546,0.546,0.535,0.538,-0.007,-1.2844,57031.0,3076.204
562300.SH,20240308,0.538,0.543,0.546,0.537,0.545,0.007,1.3011,69191.0,3734.086
562300.SH,20240311,0.545,0.55,0.569,0.55,0.569,0.024,4.4037,36854.0,2069.064
562300.SH,20240312,0.569,0.569,0.574,0.565,0.566,-0.003,-0.5272,116977.0,6645.36
562300.SH,20240313,0.566,0.562,0.565,0.561,0.564,-0.002,-0.3534,68852.0,3882.16
562300.SH,20240314,0.564,0.567,0.567,0.555,0.558,-0.006,-1.0638,62228.0,3470.23
562300.SH,20240315,0.558,0.554,0.555,0.547,0.555,-0.003,-0.5376,61182.0,3365.825
562300.SH,20240318,0.555,0.557,0.567,0.557,0.566,0.011,1.982,36898.0,2082.037
562300.SH,20240319,0.566,0.567,0.569,0.56,0.563,-0.003,-0.53,59395.0,3355.747
562300.SH,20240320,0.563,0.564,0.564,0.561,0.564,0.001,0.1776,36567.0,2056.065
