ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
562800.SH,20240102,0.515,0.516,0.517,0.511,0.513,-0.002,-0.3883,711139.0,36529.758
562800.SH,20240103,0.513,0.512,0.516,0.508,0.511,-0.002,-0.3899,638795.0,32666.411
562800.SH,20240104,0.511,0.512,0.512,0.499,0.501,-0.01,-1.9569,970276.0,48798.2
562800.SH,20240105,0.501,0.5,0.513,0.496,0.498,-0.003,-0.5988,866675.0,43771.003
562800.SH,20240108,0.498,0.497,0.503,0.49,0.49,-0.008,-1.6064,670022.0,33264.862
562800.SH,20240109,0.49,0.491,0.498,0.484,0.495,0.005,1.0204,731523.0,35901.634
562800.SH,20240110,0.495,0.495,0.505,0.487,0.497,0.002,0.404,672980.62,33409.602
562800.SH,20240111,0.497,0.495,0.518,0.492,0.512,0.015,3.0181,1133796.8,57290.557
562800.SH,20240112,0.512,0.511,0.514,0.505,0.506,-0.006,-1.1719,748894.0,38146.102
562800.SH,20240115,0.506,0.505,0.506,0.497,0.498,-0.008,-1.581,752246.0,37689.119
562800.SH,20240116,0.498,0.498,0.504,0.492,0.499,0.001,0.2008,731652.0,36407.526
562800.SH,20240117,0.499,0.497,0.498,0.482,0.482,-0.017,-3.4068,784240.0,38465.342
562800.SH,20240118,0.482,0.479,0.489,0.472,0.488,0.006,1.2448,942715.0,45130.475
562800.SH,20240119,0.488,0.486,0.496,0.482,0.484,-0.004,-0.8197,745943.0,36420.231
562800.SH,20240122,0.484,0.479,0.483,0.456,0.46,-0.024,-4.9587,927711.74,43578.77
562800.SH,20240123,0.46,0.46,0.467,0.451,0.464,0.004,0.8696,1035392.38,47801.991
562800.SH,20240124,0.464,0.467,0.468,0.45,0.467,0.003,0.6466,892987.0,41078.482
562800.SH,20240125,0.467,0.465,0.48,0.463,0.479,0.012,2.5696,891900.0,42164.749
562800.SH,20240126,0.479,0.48,0.483,0.474,0.476,-0.003,-0.6263,808643.32,38682.517
562800.SH,20240129,0.476,0.477,0.478,0.46,0.461,-0.015,-3.1513,720435.0,33625.359
562800.SH,20240130,0.461,0.459,0.461,0.448,0.45,-0.011,-2.3861,567337.0,25873.106
562800.SH,20240131,0.45,0.445,0.449,0.429,0.43,-0.02,-4.4444,962343.18,42104.941
