ts_code,ann_date,end_date,n_income,basic_eps
002283.SZ,20230426,20230331,104674820.98,0.09
002283.SZ,20230818,20230630,211613707.41,0.19
002283.SZ,20231025,20230930,310243508.0,0.28
002283.SZ,20240320,20231231,389410682.35,0.35
002283.SZ,20240425,20240331,92151714.75,0.08
002283.SZ,20240823,20240630,185371968.05,0.16
002283.SZ,20241026,20240930,267088718.18,0.24
002283.SZ,20250328,20241231,330586256.75,0.29
002283.SZ,20250428,20250331,97957516.1,0.09
002283.SZ,20250822,20250630,195032315.8,0.17
002283.SZ,20251027,20250930,277410613.84,0.25
002283.SZ,20260331,20251231,361071664.79,0.33
002283.SZ,20260428,20260331,144463637.94,0.13
