ts_code,ann_date,end_date,n_income,basic_eps
600838.SH,20230427,20230331,14707223.86,0.0367
600838.SH,20230826,20230630,34934769.92,0.0871
600838.SH,20231028,20230930,45021080.69,0.1123
600838.SH,20240330,20231231,62196587.79,0.16
600838.SH,20240427,20240331,10101251.25,0.0252
600838.SH,20240828,20240630,23731800.04,0.0592
600838.SH,20241030,20240930,27622099.33,0.0689
600838.SH,20250328,20241231,42031556.46,0.1
600838.SH,20250425,20250331,12335598.14,0.0308
600838.SH,20250828,20250630,23789664.67,0.0593
600838.SH,20251028,20250930,28424688.68,0.0709
600838.SH,20260327,20251231,45330714.53,0.11
600838.SH,20260429,20260331,9863057.57,0.0246
