ts_code,ann_date,end_date,n_income,basic_eps
002818.SZ,20230428,20230331,234105183.43,0.3
002818.SZ,20230829,20230630,443121594.94,0.57
002818.SZ,20231027,20230930,636524661.82,0.82
002818.SZ,20240329,20231231,825998497.46,1.08
002818.SZ,20240426,20240331,193480349.86,0.25
002818.SZ,20240830,20240630,350694087.38,0.45
002818.SZ,20241023,20240930,559582977.86,0.73
002818.SZ,20250228,20241231,702607063.2,0.92
002818.SZ,20250429,20250331,152919502.44,0.2
002818.SZ,20250828,20250630,329987999.34,0.43
002818.SZ,20251028,20250930,487265712.23,0.64
002818.SZ,20260331,20251231,568033295.79,0.74
002818.SZ,20260429,20260331,690640057.95,0.5176
