ts_code,ann_date,end_date,n_income,basic_eps
920374.BJ,20230428,20230331,6818147.63,0.08
920374.BJ,20230829,20230630,13154593.08,0.16
920374.BJ,20231031,20230930,21778841.38,0.27
920374.BJ,20240409,20231231,27112615.41,0.33
920374.BJ,20240427,20240331,8469230.19,0.1
920374.BJ,20240829,20240630,17890703.52,0.22
920374.BJ,20241030,20240930,21967764.05,0.27
920374.BJ,20250429,20241231,22465266.76,0.28
920374.BJ,20250429,20250331,3921039.06,0.05
920374.BJ,20250828,20250630,9164633.11,0.11
920374.BJ,20251029,20250930,8400824.09,0.1
920374.BJ,20260429,20251231,15459787.74,0.19
920374.BJ,20260429,20260331,1991501.11,0.02
