ts_code,ann_date,end_date,n_income,basic_eps
920204.BJ,20230427,20230331,7077734.57,0.15
920204.BJ,20230829,20230630,13838985.5,0.19
920204.BJ,20231031,20230930,20863932.89,0.29
920204.BJ,20240427,20231231,29245850.51,0.41
920204.BJ,20240427,20240331,10242825.15,0.14
920204.BJ,20240829,20240630,17346152.13,0.185
920204.BJ,20241031,20240930,22013437.4,0.2348
920204.BJ,20250426,20241231,24870574.98,0.2652
920204.BJ,20250429,20250331,5383969.26,0.0571
920204.BJ,20250826,20250630,10498307.85,0.1113
920204.BJ,20251030,20250930,17328253.9,0.1838
920204.BJ,20260429,20251231,20967982.02,0.2224
920204.BJ,20260429,20260331,8868454.98,0.0941
