ts_code,ann_date,end_date,n_income,basic_eps
688147.SH,20230425,20230331,-1089053.85,-0.0024
688147.SH,20230831,20230630,68567191.18,0.15
688147.SH,20231031,20230930,155070282.29,0.34
688147.SH,20240429,20231231,270391871.15,0.6
688147.SH,20240429,20240331,3573416.51,0.0079
688147.SH,20240830,20240630,42847221.37,0.09
688147.SH,20241030,20240930,150753901.57,0.33
688147.SH,20250426,20241231,226708175.77,0.5
688147.SH,20250429,20250331,84102906.38,0.1852
688147.SH,20250829,20250630,192360633.27,0.42
688147.SH,20251030,20250930,248495179.1,0.55
688147.SH,20260429,20251231,219374207.36,0.48
688147.SH,20260429,20260331,21017777.68,0.0456
