ts_code,ann_date,end_date,n_income,basic_eps
300434.SZ,20230425,20230331,142497992.18,0.3571
300434.SZ,20230829,20230630,153739736.07,0.3876
300434.SZ,20231030,20230930,135495906.37,0.35
300434.SZ,20240426,20231231,120711617.16,0.31
300434.SZ,20240426,20240331,89543650.31,0.2236
300434.SZ,20240829,20240630,37974602.87,0.0976
300434.SZ,20241024,20240930,55880555.94,0.14
300434.SZ,20250425,20241231,88559875.48,0.23
300434.SZ,20250425,20250331,62093800.87,0.1564
300434.SZ,20250828,20250630,64339912.21,0.1637
300434.SZ,20251024,20250930,94949616.08,0.24
300434.SZ,20260424,20251231,128624961.86,0.33
300434.SZ,20260424,20260331,115651035.23,0.2888
