ts_code,ann_date,end_date,n_income,basic_eps
601689.SH,20230422,20230331,453926608.08,0.41
601689.SH,20230829,20230630,1099162460.68,0.99
601689.SH,20231031,20230930,1603368405.27,1.45
601689.SH,20240423,20231231,2150016205.76,1.95
601689.SH,20240427,20240331,647965983.87,0.56
601689.SH,20240829,20240630,1461600444.62,0.88
601689.SH,20241029,20240930,2242751865.56,1.33
601689.SH,20250424,20241231,3003686606.29,1.79
601689.SH,20250430,20250331,566016679.57,0.33
601689.SH,20250829,20250630,1295943360.47,0.75
601689.SH,20251031,20250930,1969291235.87,1.14
601689.SH,20260324,20251231,2782666319.0,1.61
601689.SH,20260430,20260331,553366673.84,0.32
