ts_code,ann_date,end_date,n_income,basic_eps
002209.SZ,20230428,20230331,-9781356.01,-0.0501
002209.SZ,20230830,20230630,21921135.49,0.1103
002209.SZ,20231027,20230930,47759184.1,0.2403
002209.SZ,20240412,20231231,46623583.71,0.2366
002209.SZ,20240429,20240331,8530312.97,0.0437
002209.SZ,20240822,20240630,28584838.23,0.1436
002209.SZ,20241029,20240930,41938930.64,0.2107
002209.SZ,20250410,20241231,69791683.36,0.3531
002209.SZ,20250425,20250331,29494724.65,0.1473
002209.SZ,20250822,20250630,90867463.34,0.4557
002209.SZ,20251028,20250930,103236972.81,0.5187
002209.SZ,20260421,20251231,121729978.91,0.6159
002209.SZ,20260430,20260331,18167238.27,0.0916
