ts_code,ann_date,end_date,n_income,basic_eps
600876.SH,20230429,20230331,21789786.5,0.02
600876.SH,20230831,20230630,154323065.19,0.2
600876.SH,20231028,20230930,245368995.6,0.31
600876.SH,20240329,20231231,464817473.15,0.61
600876.SH,20240430,20240331,1209435.57,-0.0098
600876.SH,20240830,20240630,-47988135.24,-0.08
600876.SH,20241031,20240930,-254085019.67,-0.38
600876.SH,20250329,20241231,-663098980.58,-0.94
600876.SH,20250430,20250331,-138300821.29,-0.19
600876.SH,20250830,20250630,-503290501.81,-0.7
600876.SH,20251031,20250930,-651570957.14,-0.92
600876.SH,20260331,20251231,-982732432.85,-1.42
600876.SH,20260430,20260331,-387256076.1,-0.55
