ts_code,ann_date,end_date,n_income,basic_eps
688221.SH,20230429,20230331,-75708310.01,-0.2
688221.SH,20230830,20230630,-173084445.99,-0.46
688221.SH,20231031,20230930,-242466343.1,-0.65
688221.SH,20240330,20231231,-328964344.09,-0.88
688221.SH,20240426,20240331,-55706177.98,-0.15
688221.SH,20240831,20240630,-160459078.15,-0.43
688221.SH,20241031,20240930,-193457754.17,-0.52
688221.SH,20250430,20241231,-201382610.39,-0.54
688221.SH,20250430,20250331,-44121517.41,-0.12
688221.SH,20250830,20250630,-97352610.68,-0.26
688221.SH,20251031,20250930,-159808526.07,-0.43
688221.SH,20260425,20251231,-268053032.03,-0.72
688221.SH,20260425,20260331,227393754.18,0.61
