ts_code,ann_date,end_date,n_income,basic_eps
688310.SH,20230427,20230331,15623627.82,0.16
688310.SH,20230831,20230630,44842489.67,0.34
688310.SH,20231027,20230930,81881942.77,0.61
688310.SH,20240427,20231231,109607278.14,0.85
688310.SH,20240427,20240331,9614159.23,0.09
688310.SH,20240831,20240630,7058382.0,0.06
688310.SH,20241030,20240930,2032527.91,0.05
688310.SH,20250430,20241231,-30012557.78,-0.12
688310.SH,20250430,20250331,-13352887.54,-0.07
688310.SH,20250828,20250630,-1819426.24,0.04
688310.SH,20251028,20250930,-5462086.29,0.05
688310.SH,20260429,20251231,44569148.16,0.4
688310.SH,20260429,20260331,-24506078.02,-0.12
