ts_code,ann_date,end_date,n_income,basic_eps
920099.BJ,20230829,20230630,90633355.53,1.51
920099.BJ,20240907,20231231,113927509.59,1.9
920099.BJ,20240427,20240331,13159640.06,0.22
920099.BJ,20240827,20240630,59987748.15,1.0
920099.BJ,20241101,20240930,77594914.91,1.29
920099.BJ,20250429,20241231,115953735.47,1.8
920099.BJ,20250429,20250331,16429347.81,0.21
920099.BJ,20250828,20250630,24627058.45,0.31
920099.BJ,20251029,20250930,56698390.34,0.72
920099.BJ,20260428,20251231,106793466.0,1.36
920099.BJ,20260429,20260331,-12082973.79,-0.15
