ts_code,ann_date,end_date,n_income,basic_eps
603556.SH,20230429,20230331,175840179.79,0.36
603556.SH,20230822,20230630,436762035.0,0.9
603556.SH,20231031,20230930,668526857.81,1.38
603556.SH,20240416,20231231,982343683.03,2.02
603556.SH,20240423,20240331,213642836.45,0.44
603556.SH,20240820,20240630,533040977.03,1.1
603556.SH,20241023,20240930,791027284.79,1.63
603556.SH,20250422,20241231,1002409658.99,2.06
603556.SH,20250430,20250331,141018357.26,0.29
603556.SH,20250819,20250630,394279838.14,0.82
603556.SH,20251028,20250930,730301800.14,1.51
603556.SH,20260421,20251231,725433302.05,1.51
603556.SH,20260430,20260331,89047445.14,0.19
