ts_code,ann_date,end_date,n_income,basic_eps
920819.BJ,20230427,20230331,68889163.31,0.06
920819.BJ,20230825,20230630,146539635.29,0.12
920819.BJ,20231028,20230930,146099771.33,0.13
920819.BJ,20240426,20231231,91174238.94,0.08
920819.BJ,20240426,20240331,-31362520.12,-0.02
920819.BJ,20240820,20240630,-82622854.1,-0.06
920819.BJ,20241026,20240930,-203554648.77,-0.16
920819.BJ,20250419,20241231,-595980085.88,-0.48
920819.BJ,20250419,20250331,681550.4,0.0
920819.BJ,20250816,20250630,12962119.77,0.01
920819.BJ,20251025,20250930,-11631321.59,-0.01
920819.BJ,20260417,20251231,-260398538.1,-0.21
920819.BJ,20260425,20260331,-20594018.38,-0.02
