ts_code,ann_date,end_date,n_income,basic_eps
601599.SH,20230425,20230331,35231918.45,0.03
601599.SH,20230825,20230630,93703094.06,0.08
601599.SH,20231025,20230930,118980290.19,0.1
601599.SH,20240420,20231231,102088843.83,0.09
601599.SH,20240427,20240331,36479451.77,0.03
601599.SH,20240823,20240630,121284118.84,0.1
601599.SH,20241029,20240930,137419494.5,0.12
601599.SH,20250412,20241231,122379108.18,0.1
601599.SH,20250429,20250331,40508816.03,0.03
601599.SH,20250827,20250630,117965478.53,0.1
601599.SH,20251029,20250930,139639189.41,0.12
601599.SH,20260331,20251231,141061150.67,0.11
601599.SH,20260429,20260331,19428173.39,0.02
