ts_code,ann_date,end_date,n_income,basic_eps
300719.SZ,20230425,20230331,640088.76,0.0025
300719.SZ,20230829,20230630,-3527199.23,-0.0138
300719.SZ,20231024,20230930,18921371.69,0.0749
300719.SZ,20240416,20231231,113485071.07,0.4446
300719.SZ,20240429,20240331,5265990.66,0.0214
300719.SZ,20240830,20240630,13902974.17,0.0561
300719.SZ,20241029,20240930,4471779.92,0.0207
300719.SZ,20250428,20241231,12704783.92,0.0542
300719.SZ,20250428,20250331,-8708039.91,-0.0318
300719.SZ,20250829,20250630,-13281971.97,-0.0468
300719.SZ,20251030,20250930,-1570958.07,0.0022
300719.SZ,20260429,20251231,-7786372.12,-0.0224
300719.SZ,20260429,20260331,-14016237.33,-0.054
