ts_code,ann_date,end_date,n_income,basic_eps
603918.SH,20230429,20230331,3338822.97,0.0124
603918.SH,20230830,20230630,17495358.16,0.052
603918.SH,20231025,20230930,14847209.15,0.044
603918.SH,20240426,20231231,24871187.62,0.07
603918.SH,20240426,20240331,-30889711.69,-0.0828
603918.SH,20240830,20240630,-54198042.34,-0.1467
603918.SH,20241030,20240930,-72538570.64,-0.1971
603918.SH,20250419,20241231,-60836113.45,-0.17
603918.SH,20250419,20250331,-25638531.8,-0.0632
603918.SH,20250830,20250630,-43146008.47,-0.1113
603918.SH,20251031,20250930,-61838586.29,-0.1631
603918.SH,20260429,20251231,-60662813.81,-0.16
603918.SH,20260430,20260331,-27056441.76,-0.0834
