ts_code,ann_date,end_date,n_income,basic_eps
300137.SZ,20230426,20230331,8818244.64,0.01
300137.SZ,20230829,20230630,31959546.55,0.05
300137.SZ,20231026,20230930,38544204.45,0.06
300137.SZ,20240425,20231231,-118060900.01,-0.23
300137.SZ,20240425,20240331,8495104.17,0.02
300137.SZ,20240829,20240630,17764895.9,0.03
300137.SZ,20241025,20240930,4420550.07,0.01
300137.SZ,20250424,20241231,-150450901.22,-0.28
300137.SZ,20250424,20250331,10663759.08,0.02
300137.SZ,20250828,20250630,24948535.14,0.05
300137.SZ,20251030,20250930,6292463.82,0.01
300137.SZ,20260425,20251231,11920599.96,0.02
300137.SZ,20260425,20260331,2290930.9,0.002
