ts_code,ann_date,end_date,n_income,basic_eps
920651.BJ,20230428,20230331,9901565.85,0.1967
920651.BJ,20230824,20230630,25272459.47,0.4143
920651.BJ,20231028,20230930,48108542.97,0.79
920651.BJ,20240427,20231231,62049463.21,1.11
920651.BJ,20240430,20240331,8293047.19,0.14
920651.BJ,20240824,20240630,22471503.81,0.37
920651.BJ,20241029,20240930,39467433.37,0.65
920651.BJ,20250429,20241231,74316278.7,1.22
920651.BJ,20250429,20250331,11345675.27,0.19
920651.BJ,20250821,20250630,30532228.59,0.5
920651.BJ,20251029,20250930,52278274.61,0.86
920651.BJ,20260423,20251231,76813036.74,1.26
920651.BJ,20260429,20260331,10931321.83,0.18
