ts_code,ann_date,end_date,n_income,basic_eps
300031.SZ,20230427,20230331,104752428.83,0.202
300031.SZ,20230826,20230630,151398034.48,0.2958
300031.SZ,20231027,20230930,136085893.91,0.2509
300031.SZ,20240427,20231231,110999056.31,0.2572
300031.SZ,20240427,20240331,111507129.07,0.208
300031.SZ,20240828,20240630,219827412.89,0.4623
300031.SZ,20241030,20240930,276704822.23,0.5748
300031.SZ,20250429,20241231,253913785.67,0.5073
300031.SZ,20250429,20250331,58064758.65,0.1306
300031.SZ,20250829,20250630,148685696.59,0.3351
300031.SZ,20251029,20250930,220750091.36,0.5007
300031.SZ,20260429,20251231,216611303.55,0.4955
300031.SZ,20260429,20260331,89972932.61,0.2642
