ts_code,ann_date,end_date,n_income,basic_eps
300053.SZ,20230415,20230331,27036878.01,0.0391
300053.SZ,20230830,20230630,51319541.08,0.0736
300053.SZ,20231027,20230930,56368345.73,0.0809
300053.SZ,20240426,20231231,-425292469.62,-0.61
300053.SZ,20240429,20240331,7104387.76,0.0103
300053.SZ,20240828,20240630,-24591834.41,-0.0353
300053.SZ,20241026,20240930,-61371013.14,-0.088
300053.SZ,20250426,20241231,-294183724.99,-0.422
300053.SZ,20250426,20250331,1167119.68,0.0018
300053.SZ,20250827,20250630,-62643397.71,-0.0897
300053.SZ,20251030,20250930,-72630380.24,-0.104
300053.SZ,20260410,20251231,-341488980.42,-0.4896
300053.SZ,20260428,20260331,-18767493.51,-0.0269
