ts_code,ann_date,end_date,n_income,basic_eps
603289.SH,20230422,20230331,33761892.01,0.12
603289.SH,20230826,20230630,62577296.26,0.21
603289.SH,20231028,20230930,82817228.4,0.28
603289.SH,20240427,20231231,85836840.7,0.29
603289.SH,20240430,20240331,24955119.79,0.08
603289.SH,20240831,20240630,44376594.87,0.15
603289.SH,20241031,20240930,43887764.27,0.15
603289.SH,20250426,20241231,82208555.25,0.28
603289.SH,20250430,20250331,18013023.33,0.06
603289.SH,20250830,20250630,56397347.11,0.19
603289.SH,20251028,20250930,66274752.48,0.23
603289.SH,20260421,20251231,90935510.31,0.31
603289.SH,20260429,20260331,5504265.19,0.02
