ts_code,ann_date,end_date,n_income,basic_eps
920786.BJ,20230615,20230331,18135285.52,0.12
920786.BJ,20230826,20230630,41507741.96,0.27
920786.BJ,20231025,20230930,72295764.92,0.47
920786.BJ,20240404,20231231,101362605.63,0.57
920786.BJ,20240427,20240331,18260158.17,0.08
920786.BJ,20240827,20240630,39284933.99,0.17
920786.BJ,20241030,20240930,11698837.58,0.05
920786.BJ,20250426,20241231,-10113947.51,-0.04
920786.BJ,20250426,20250331,4409459.47,0.05
920786.BJ,20250822,20250630,7499859.38,0.08
920786.BJ,20251028,20250930,29188281.91,0.19
920786.BJ,20260421,20251231,41986865.31,0.23
920786.BJ,20260429,20260331,14495662.28,0.06
