ts_code,ann_date,end_date,n_income,basic_eps
688588.SH,20230429,20230331,39750174.28,0.0996
688588.SH,20230830,20230630,48380927.54,0.12
688588.SH,20231028,20230930,44200525.69,0.1112
688588.SH,20240427,20231231,86452776.97,0.2177
688588.SH,20240430,20240331,-9977857.79,-0.0246
688588.SH,20240830,20240630,10109201.97,0.03
688588.SH,20241030,20240930,123551780.48,0.3175
688588.SH,20250418,20241231,124220240.14,0.3187
688588.SH,20250430,20250331,65231528.14,0.168
688588.SH,20250829,20250630,112002673.77,0.29
688588.SH,20251030,20250930,96642429.97,0.249
688588.SH,20260429,20251231,105942665.01,0.273
688588.SH,20260429,20260331,-2146308.61,-0.0051
