ts_code,ann_date,end_date,n_income,basic_eps
920978.BJ,20230531,20230331,22938138.87,0.15
920978.BJ,20230808,20230630,50621592.16,0.32
920978.BJ,20231031,20230930,78656111.68,0.5
920978.BJ,20240425,20231231,113370435.93,0.7
920978.BJ,20240425,20240331,28064437.49,0.14
920978.BJ,20240827,20240630,60608109.7,0.33
920978.BJ,20241031,20240930,94647678.18,0.52
920978.BJ,20250422,20241231,137785757.84,0.78
920978.BJ,20250430,20250331,40044014.59,0.22
920978.BJ,20250829,20250630,85255738.27,0.47
920978.BJ,20251031,20250930,130345948.49,0.72
920978.BJ,20260402,20251231,173143311.68,0.97
920978.BJ,20260430,20260331,32748212.43,0.18
