ts_code,ann_date,end_date,n_income,basic_eps
688357.SH,20230426,20230331,60546221.78,1.02
688357.SH,20230822,20230630,75012846.87,0.9
688357.SH,20231020,20230930,136024162.58,1.63
688357.SH,20240419,20231231,153033729.73,1.84
688357.SH,20240419,20240331,31638902.18,0.38
688357.SH,20240829,20240630,46401427.36,0.46
688357.SH,20241030,20240930,60532212.4,0.6
688357.SH,20250429,20241231,74756186.4,0.75
688357.SH,20250429,20250331,25411823.99,0.25
688357.SH,20250830,20250630,48678075.41,0.49
688357.SH,20251030,20250930,72730870.82,0.73
688357.SH,20260421,20251231,98523649.32,0.98
688357.SH,20260430,20260331,16439114.59,0.16
