ts_code,ann_date,end_date,n_income,basic_eps
920833.BJ,20230429,20230331,7455839.13,0.11
920833.BJ,20230819,20230630,27310513.72,0.4
920833.BJ,20240330,20231231,42461448.42,0.63
920833.BJ,20240427,20240331,4544064.06,0.06
920833.BJ,20240830,20240630,14915078.68,0.19
920833.BJ,20241031,20240930,18724089.33,0.24
920833.BJ,20250401,20241231,23921135.76,0.3
920833.BJ,20250429,20250331,10664348.39,0.13
920833.BJ,20250826,20250630,20848227.76,0.25
920833.BJ,20251031,20250930,28234312.39,0.34
920833.BJ,20260423,20251231,28919561.11,0.35
920833.BJ,20260425,20260331,3416520.45,0.04
