ts_code,ann_date,end_date,n_income,basic_eps
920016.BJ,20230829,20230630,18876655.97,0.32
920016.BJ,20240831,20231231,41035910.44,0.69
920016.BJ,20240508,20240331,13466468.02,0.23
920016.BJ,20240808,20240630,25682280.27,0.43
920016.BJ,20241031,20240930,32872361.08,0.55
920016.BJ,20250419,20241231,36626068.34,0.57
920016.BJ,20250419,20250331,3823967.56,0.05
920016.BJ,20250829,20250630,9378155.61,0.12
920016.BJ,20251029,20250930,16573479.57,0.22
920016.BJ,20260418,20251231,19145567.16,0.25
920016.BJ,20260418,20260331,6286414.59,0.08
