ts_code,ann_date,end_date,n_income,basic_eps
920834.BJ,20230428,20230331,5942357.36,0.05
920834.BJ,20230826,20230630,18464506.36,0.15
920834.BJ,20231031,20230930,29131833.05,0.24
920834.BJ,20240420,20231231,39131683.9,0.32
920834.BJ,20240427,20240331,4549270.38,0.04
920834.BJ,20240823,20240630,16357085.63,0.14
920834.BJ,20241031,20240930,27520339.33,0.2291
920834.BJ,20250423,20241231,33760571.39,0.28
920834.BJ,20250429,20250331,7470118.58,0.06
920834.BJ,20250828,20250630,21425821.68,0.18
920834.BJ,20251031,20250930,37880171.23,0.31
920834.BJ,20260424,20251231,47252542.24,0.39
920834.BJ,20260429,20260331,6887420.54,0.06
