ts_code,ann_date,end_date,n_income,basic_eps
000719.SZ,20230426,20230331,101376278.82,0.1
000719.SZ,20230811,20230630,478083038.51,0.46
000719.SZ,20231027,20230930,700035068.09,0.67
000719.SZ,20240418,20231231,1400335545.58,1.36
000719.SZ,20240424,20240331,35232627.5,0.03
000719.SZ,20240828,20240630,363063613.66,0.35
000719.SZ,20241030,20240930,523546783.51,0.5
000719.SZ,20250418,20241231,1041659722.76,1.01
000719.SZ,20250418,20250331,113539523.98,0.11
000719.SZ,20250828,20250630,547699219.49,0.52
000719.SZ,20251030,20250930,779450494.31,0.73
000719.SZ,20260417,20251231,1401084225.87,1.34
000719.SZ,20260427,20260331,120653023.03,0.1086
