ts_code,ann_date,end_date,n_income,basic_eps
920008.BJ,20230901,20230630,19238640.08,0.3642
920008.BJ,20240817,20231231,45044724.92,0.85
920008.BJ,20240521,20240331,18912846.16,0.3557
920008.BJ,20240814,20240630,26994763.63,0.5077
920008.BJ,20241031,20240930,31169658.42,0.5752
920008.BJ,20250430,20241231,50296094.97,0.8889
920008.BJ,20250430,20250331,-3857380.64,-0.0605
920008.BJ,20250828,20250630,-4232832.45,-0.0664
920008.BJ,20251031,20250930,5370230.9,0.0842
920008.BJ,20260428,20251231,16214562.93,0.2543
920008.BJ,20260428,20260331,-41376.14,-0.0006
