ts_code,ann_date,end_date,n_income,basic_eps
920167.BJ,20230428,20230331,21175430.63,0.19
920167.BJ,20230826,20230630,47508569.52,0.43
920167.BJ,20231026,20230930,81135189.67,0.74
920167.BJ,20240306,20231231,120293505.07,1.1
920167.BJ,20240430,20240331,32707717.1,0.3
920167.BJ,20240830,20240630,61420752.1,0.56
920167.BJ,20241030,20240930,68879475.08,0.63
920167.BJ,20250429,20241231,41955317.3,0.39
920167.BJ,20250429,20250331,-3247045.14,-0.03
920167.BJ,20250829,20250630,7122284.74,0.06
920167.BJ,20251030,20250930,11800583.78,0.11
920167.BJ,20260429,20251231,21698751.9,0.2
920167.BJ,20260429,20260331,36540005.05,0.33
