ts_code,ann_date,end_date,n_income,basic_eps
300027.SZ,20230428,20230331,-1765412.34,-0.0038
300027.SZ,20230830,20230630,-135187835.68,-0.05
300027.SZ,20231028,20230930,-273930818.18,-0.1
300027.SZ,20240430,20231231,-524021335.15,-0.19
300027.SZ,20240430,20240331,-19353656.38,-0.0067
300027.SZ,20240830,20240630,23956533.94,0.01
300027.SZ,20241031,20240930,-42865001.5,-0.02
300027.SZ,20250419,20241231,-287012484.34,-0.1
300027.SZ,20250419,20250331,17949816.9,0.0071
300027.SZ,20250830,20250630,-77214172.4,-0.03
300027.SZ,20251030,20250930,-118050158.54,-0.04
300027.SZ,20260429,20251231,-341789166.64,-0.12
300027.SZ,20260429,20260331,-29655211.26,-0.0104
