ts_code,ann_date,end_date,n_income,basic_eps
603681.SH,20230428,20230331,-15657974.63,-0.08
603681.SH,20230829,20230630,-21752894.55,-0.11
603681.SH,20231030,20230930,48508652.0,0.26
603681.SH,20240430,20231231,82394130.06,0.43
603681.SH,20240430,20240331,51244400.16,0.26
603681.SH,20240829,20240630,85555014.68,0.46
603681.SH,20241030,20240930,126997756.09,0.69
603681.SH,20250429,20241231,163286339.7,0.88
603681.SH,20250429,20250331,13071950.97,0.07
603681.SH,20250828,20250630,30778123.04,0.17
603681.SH,20251031,20250930,111578915.32,0.6
603681.SH,20260428,20251231,123942687.53,0.67
603681.SH,20260428,20260331,26715765.22,0.15
