ts_code,ann_date,end_date,n_income,basic_eps
300529.SZ,20230428,20230331,195250686.39,0.25
300529.SZ,20230819,20230630,275203101.22,0.35
300529.SZ,20231028,20230930,420436301.43,0.53
300529.SZ,20240426,20231231,425723151.05,0.55
300529.SZ,20240426,20240331,283928180.04,0.3512
300529.SZ,20240808,20240630,550755750.67,0.69
300529.SZ,20241019,20240930,788826841.3,0.99
300529.SZ,20250416,20241231,814186376.79,1.05
300529.SZ,20250416,20250331,188177307.35,0.2328
300529.SZ,20250822,20250630,388668556.92,0.51
300529.SZ,20251030,20250930,451858349.46,0.59
300529.SZ,20260428,20251231,531671178.89,0.69
300529.SZ,20260428,20260331,220647736.37,0.28
