ts_code,ann_date,end_date,n_income,basic_eps
920118.BJ,20230824,20230630,37842679.6,0.8813
920118.BJ,20240810,20231231,77457018.7,1.7902
920118.BJ,20240524,20240331,14656516.12,0.3362
920118.BJ,20240730,20240630,38140539.16,0.8749
920118.BJ,20241031,20240930,46345478.61,1.0436
920118.BJ,20250426,20241231,70510477.5,1.5319
920118.BJ,20250426,20250331,3046477.43,0.06
920118.BJ,20250828,20250630,13754958.23,0.2703
920118.BJ,20251028,20250930,21749695.43,0.4273
920118.BJ,20260424,20251231,25724045.21,0.5054
920118.BJ,20260430,20260331,11284203.79,0.22
