ts_code,ann_date,end_date,n_income,basic_eps
688159.SH,20230428,20230331,-19885660.3,-0.21
688159.SH,20230830,20230630,-45136770.67,-0.48
688159.SH,20231031,20230930,-44934539.09,-0.48
688159.SH,20240430,20231231,-41562394.21,-0.42
688159.SH,20240430,20240331,57544244.52,0.64
688159.SH,20240830,20240630,79492098.38,0.89
688159.SH,20241030,20240930,91945019.62,1.03
688159.SH,20250430,20241231,95759518.64,1.09
688159.SH,20250430,20250331,16865231.74,0.19
688159.SH,20250828,20250630,62537761.22,0.69
688159.SH,20251030,20250930,81796837.53,0.9
688159.SH,20260430,20251231,25609078.17,0.3
688159.SH,20260430,20260331,27458482.92,0.3
