ts_code,ann_date,end_date,n_income,basic_eps
920541.BJ,20230428,20230331,8923221.17,0.0836
920541.BJ,20230826,20230630,10130525.99,0.08
920541.BJ,20231027,20230930,15909758.64,0.13
920541.BJ,20240427,20231231,38900928.78,0.3
920541.BJ,20240427,20240331,11762872.66,0.086
920541.BJ,20240824,20240630,15477735.39,0.11
920541.BJ,20241030,20240930,24377709.04,0.18
920541.BJ,20250426,20241231,56991324.89,0.42
920541.BJ,20250426,20250331,15695141.28,0.1148
920541.BJ,20250814,20250630,23786331.59,0.174
920541.BJ,20251030,20250930,33498300.07,0.245
920541.BJ,20260422,20251231,70614649.98,0.52
920541.BJ,20260422,20260331,18887560.53,0.1382
