ts_code,ann_date,end_date,n_income,basic_eps
920476.BJ,20230427,20230331,-3757096.48,-0.02
920476.BJ,20230823,20230630,7905890.61,0.14
920476.BJ,20231028,20230930,11359961.47,0.2
920476.BJ,20240309,20231231,38081655.58,0.54
920476.BJ,20240427,20240331,-16121131.42,-0.15
920476.BJ,20240827,20240630,-19368156.53,-0.17
920476.BJ,20241031,20240930,-11723511.63,-0.06
920476.BJ,20250429,20241231,5825380.61,0.15
920476.BJ,20250429,20250331,-2637187.36,-0.01
920476.BJ,20250813,20250630,1903653.1,0.07
920476.BJ,20251028,20250930,13790096.96,0.22
920476.BJ,20260317,20251231,38607340.54,0.52
920476.BJ,20260428,20260331,-1353892.08,-0.0036
