ts_code,ann_date,end_date,n_income,basic_eps
001225.SZ,20230429,20230331,31365499.74,0.58
001225.SZ,20230829,20230630,58495652.68,0.99
001225.SZ,20231031,20230930,86323266.46,1.41
001225.SZ,20240222,20231231,113859161.96,1.84
001225.SZ,20240430,20240331,20303317.21,0.31
001225.SZ,20240822,20240630,29577133.47,0.46
001225.SZ,20241031,20240930,42475543.91,0.66
001225.SZ,20250422,20241231,57536570.19,0.89
001225.SZ,20250422,20250331,10544538.51,0.16
001225.SZ,20250822,20250630,19263583.63,0.3
001225.SZ,20251031,20250930,31493061.25,0.49
001225.SZ,20260327,20251231,34101839.05,0.53
001225.SZ,20260430,20260331,6702267.8,0.1
