ts_code,ann_date,end_date,n_income,basic_eps
605162.SH,20230427,20230331,9948639.02,0.03
605162.SH,20230829,20230630,44478814.42,0.11
605162.SH,20231028,20230930,83728443.13,0.21
605162.SH,20240327,20231231,147140706.72,0.37
605162.SH,20240427,20240331,25049629.87,0.06
605162.SH,20240824,20240630,64146046.76,0.16
605162.SH,20241030,20240930,88813031.19,0.22
605162.SH,20250430,20241231,145513051.28,0.37
605162.SH,20250430,20250331,15326047.2,0.04
605162.SH,20250826,20250630,61505644.74,0.15
605162.SH,20251028,20250930,91606373.41,0.23
605162.SH,20260425,20251231,123189505.11,0.31
605162.SH,20260425,20260331,11985908.88,0.03
