ts_code,ann_date,end_date,n_income,basic_eps
600509.SH,20230418,20230331,151542826.78,0.1108
600509.SH,20230819,20230630,280798272.58,0.1765
600509.SH,20231018,20230930,450085289.51,0.2962
600509.SH,20240413,20231231,479965666.42,0.3406
600509.SH,20240413,20240331,146854116.99,0.1073
600509.SH,20240820,20240630,313773789.92,0.2289
600509.SH,20241019,20240930,498662157.78,0.3645
600509.SH,20250426,20241231,257073004.36,0.1805
600509.SH,20250426,20250331,178934564.91,0.1314
600509.SH,20250812,20250630,303330118.14,0.221
600509.SH,20251021,20250930,372461610.94,0.2723
600509.SH,20260422,20251231,218852963.45,0.1674
600509.SH,20260422,20260331,186603753.8,0.1274
